son	debut	fin
A	227.104	227.274
A	224.188	224.25799999999998
A	229.72	229.82
A	229.63	229.66
A	229.02	229.08
A	232.243	232.403
A	237.333	237.38299999999998
A	238.233	238.303
A	229.86	229.97
A	233.13299999999998	233.16299999999998
A	234.85299999999998	234.88299999999998
I	555.082	555.192
I	570.626	570.6759999999999
I	612.4680000000001	612.498
I	597.368	597.428
I	765.206	765.2460000000001
I	717.707	717.737
I	698.8919999999999	698.952
