son	debut	fin
A	346.274	346.35400000000004
A	353.86800000000005	354.01800000000003
A	359.81	359.89
A	369.86699999999996	369.897
A	369.35699999999997	369.38699999999994
A	370.647	370.75699999999995
A	376.66900000000004	376.719
A	369.75699999999995	369.80699999999996
A	374.709	374.769
I	1000.7639999999999	1000.834
I	1042.502	1042.5819999999999
I	896.6189999999999	896.709
I	942.3939999999999	942.584
I	891.925	892.005
I	893.825	893.905
I	935.48	935.54
I	1019.47	1019.52
I	975.721	975.791
