son	debut	fin
A	338.86199999999997	338.952
A	334.596	334.656
A	331.539	331.66900000000004
A	335.666	335.70599999999996
A	340.01199999999994	340.13199999999995
A	345.55400000000003	345.80400000000003
A	350.95099999999996	351.041
I	1251.642	1251.712
I	1090.223	1090.2830000000001
I	1106.777	1106.807
I	1318.066	1318.096
I	1108.257	1108.287
I	1151.122	1151.172
I	1209.123	1209.203
I	1266.515	1266.545
