son	debut	fin
A	326.923	326.953
A	356.215	356.305
A	351.76199999999994	351.80199999999996
A	322.57599999999996	322.63599999999997
A	400.999	401.059
I	881.7280000000001	881.758
I	941.937	941.997
I	881.618	881.658
I	871.765	871.825
I	1044.2169999999999	1044.267
I	1011.502	1011.5419999999999
I	1170.208	1170.278
I	1125.698	1125.728
I	1177.412	1177.572
I	1024.741	1024.8110000000001
I	1247.062	1247.1019999999999
I	1018.775	1018.855
