son	debut	fin
A	321.565	321.655
A	315.19	315.28
A	309.468	309.568
A	434.958	435.048
A	348.291	348.351
A	352.066	352.14599999999996
A	405.784	405.914
A	353.026	353.116
A	456.61800000000005	456.728
A	349.621	349.681
A	352.546	352.616
A	349.941	350.031
I	1474.7089999999998	1474.769
I	1472.299	1472.359
I	1035.747	1035.807
I	1217.7060000000001	1217.786
I	1437.335	1437.395
I	1398.4160000000002	1398.476
I	1407.559	1407.619
I	1560.5729999999999	1560.6529999999998
I	1120.754	1120.7939999999999
