son	debut	fin
A	229.49400000000003	229.56400000000002
A	238.21099999999998	238.31099999999998
A	222.136	222.176
A	258.529	258.559
A	222.446	222.476
A	263.89799999999997	263.95799999999997
I	682.222	682.352
I	661.203	661.253
I	679.992	680.0419999999999
I	654.9169999999999	654.947
I	682.6619999999999	682.732
I	681.632	681.732
I	721.7330000000001	721.913
I	701.638	701.7180000000001
I	716.576	716.6060000000001
I	703.78	703.84
