son	debut	fin
A	664.842	664.882
A	732.414	732.5139999999999
A	679.138	679.2280000000001
A	715.92	716.0
A	733.444	733.534
A	692.15	692.18
A	681.596	681.6260000000001
A	716.05	716.12
A	708.128	708.158
I	1940.796	1940.826
I	1827.342	1827.432
I	1960.455	1960.525
I	2001.3670000000002	2001.4270000000001
I	1861.465	1861.495
I	1924.7939999999999	1924.854
