son	debut	fin
A	577.114	577.224
A	728.323	728.433
A	575.634	575.714
A	654.539	654.7090000000001
A	726.268	726.408
A	565.66	565.8
A	572.874	572.934
A	564.93	565.01
A	576.8240000000001	576.874
A	588.553	588.623
I	1559.4879999999998	1559.6979999999999
I	1537.306	1537.366
I	1540.747	1540.777
I	1523.816	1523.896
I	1539.326	1539.356
I	1532.276	1532.326
I	1526.356	1526.406
I	1535.116	1535.146
I	1556.368	1556.408
I	1615.489	1615.549
I	1624.175	1624.215
