son	debut	fin
A	329.82300000000004	329.853
A	361.81300000000005	361.843
A	330.25300000000004	330.31300000000005
A	323.357	323.387
A	361.55300000000005	361.663
A	335.36300000000006	335.39300000000003
A	363.51300000000003	363.543
A	319.49	319.57
I	593.784	593.814
I	595.904	595.944
I	559.408	559.4680000000001
I	779.815	779.985
I	833.091	833.181
I	1041.521	1041.621
I	876.722	876.802
I	797.8960000000001	797.946
I	783.7080000000001	783.768
I	786.178	786.268
I	931.951	932.0210000000001
