son	debut	fin
A	387.459	387.519
A	401.52099999999996	401.621
A	380.26	380.31
A	401.741	401.82099999999997
A	382.527	382.577
A	405.93300000000005	405.99300000000005
A	396.13699999999994	396.18699999999995
A	407.333	407.473
A	407.603	407.653
A	406.11300000000006	406.173
I	1134.787	1134.847
I	1177.203	1177.263
I	1177.463	1177.5230000000001
I	1166.818	1166.878
I	1142.49	1142.55
I	1180.2930000000001	1180.323
