son	debut	fin
A	377.673	377.843
A	341.515	341.585
A	340.755	340.855
A	372.29699999999997	372.337
A	363.037	363.087
A	360.691	360.781
A	382.99300000000005	383.043
I	1612.267	1612.4370000000001
I	1549.4460000000001	1549.486
I	1576.6029999999998	1576.6529999999998
I	1634.9170000000001	1635.007
I	1579.51	1579.57
I	1352.5420000000001	1352.632
I	1522.727	1522.797
I	1355.0179999999998	1355.158
I	1522.8870000000002	1522.957
I	1416.027	1416.1070000000002
