son	debut	fin
A	261.647	261.687
A	277.313	277.443
A	256.383	256.473
A	289.145	289.205
A	289.995	290.115
A	259.377	259.457
A	289.025	289.105
A	282.303	282.373
A	292.355	292.415
A	292.635	292.735
I	860.166	860.336
I	976.005	976.105
I	983.2719999999999	983.432
I	950.888	951.008
I	962.2280000000001	962.328
I	952.8580000000001	952.908
I	951.628	951.658
I	870.627	870.867
I	950.238	950.318
I	861.206	861.306
