son	debut	fin
A	388.223	388.31300000000005
A	415.852	415.94199999999995
A	405.64599999999996	405.736
A	437.131	437.241
A	441.20599999999996	441.296
A	428.712	428.842
A	425.082	425.11199999999997
I	1604.351	1604.531
I	1577.392	1577.5220000000002
I	1618.8729999999998	1619.003
I	1605.141	1605.191
I	1659.1770000000001	1659.237
I	1578.092	1578.192
I	1749.4579999999999	1749.5079999999998
I	1730.17	1730.21
I	1706.681	1706.711
I	1754.349	1754.499
