son	debut	fin
A	342.339	342.449
A	320.01	320.08
A	337.08	337.22
A	338.58	338.66
A	322.0	322.06
A	320.86	320.89
A	372.62300000000005	372.653
A	411.23400000000004	411.284
A	372.69300000000004	372.773
A	394.134	394.204
I	889.8380000000001	889.878
I	822.6139999999999	822.7139999999999
I	991.028	991.068
I	954.0880000000001	954.2180000000001
I	900.2739999999999	900.3739999999999
I	899.2739999999999	899.304
I	915.038	915.118
I	901.2139999999999	901.2439999999999
