son	debut	fin
A	334.033	334.06300000000005
A	347.501	347.551
A	345.276	345.316
A	348.051	348.111
A	345.526	345.616
A	333.94300000000004	334.00300000000004
A	338.841	338.941
A	335.89300000000003	335.99300000000005
A	343.656	343.776
A	338.211	338.291
A	335.153	335.24300000000005
A	353.74300000000005	353.843
I	1194.371	1194.491
I	1159.173	1159.313
I	1135.1660000000002	1135.2160000000001
I	1226.5819999999999	1226.692
I	1120.21	1120.27
