son	debut	fin
A	420.216	420.26599999999996
A	429.134	429.224
A	443.836	443.926
A	443.14599999999996	443.176
A	487.939	487.97900000000004
A	517.7909999999999	517.861
A	498.67900000000003	498.72900000000004
A	513.12	513.2
A	454.894	454.964
I	974.4739999999999	974.654
I	1061.241	1061.3310000000001
I	946.919	946.949
I	947.2689999999999	947.309
I	1034.96	1035.01
I	877.3639999999999	877.3939999999999
I	893.686	893.7660000000001
I	1043.729	1043.829
