son	debut	fin
A	359.194	359.274
A	369.676	369.70599999999996
A	366.356	366.426
A	364.649	364.709
A	375.024	375.11400000000003
A	367.94599999999997	368.056
A	360.194	360.264
A	370.26599999999996	370.346
A	376.80400000000003	376.844
A	378.996	379.066
A	375.654	375.824
A	380.426	380.486
I	946.872	946.932
I	954.779	954.8689999999999
I	977.5830000000001	977.673
I	980.2719999999999	980.332
I	960.4789999999999	960.539
I	956.9069999999999	956.997
I	979.822	979.932
