son	debut	fin
A	412.036	412.106
A	413.88599999999997	413.996
A	444.639	444.819
A	425.849	425.949
A	439.98800000000006	440.028
A	452.25199999999995	452.282
A	453.532	453.592
I	818.924	818.9839999999999
I	955.158	955.2180000000001
I	878.5169999999999	878.547
I	988.336	988.3660000000001
I	790.0160000000001	790.096
I	808.02	808.07
I	972.1110000000001	972.2410000000001
I	973.5210000000001	973.551
I	997.812	997.932
I	944.155	944.205
I	948.9	948.98
