son	debut	fin
A	392.805	392.965
A	492.843	492.903
A	396.14099999999996	396.181
I	1564.721	1564.761
I	1553.1170000000002	1553.287
I	1448.45	1448.51
I	1544.4089999999999	1544.469
I	1459.237	1459.4270000000001
I	1536.783	1536.8129999999999
I	1554.3570000000002	1554.467
I	1374.457	1374.507
I	1552.6770000000001	1552.707
I	1557.402	1557.4820000000002
I	1555.737	1555.9070000000002
