segment	debut	fin
A	3434.618	3434.664666666666
A	3432.037666666667	3432.061000000001
A	3433.798	3433.818
A	3433.778	3433.798
A	3433.758	3433.778
A	3432.014333333333	3432.037666666667
A	3431.991	3432.014333333333
A	3442.4553333333333	3442.488666666666
A	3438.0536666666667	3438.0703333333336
A	3502.672	3502.712
A	3502.632	3502.672
A	3556.295	3556.3049999999994
A	3467.7509999999997	3467.767666666666
A	3467.767666666666	3467.784333333333
A	3472.9309999999996	3472.9509999999996
A	3502.712	3502.752
A	3438.0370000000003	3438.0536666666667
A	3556.715	3556.741666666667
A	3442.488666666666	3442.522
A	3440.487	3440.543666666667
A	3440.6003333333338	3440.657000000001
A	3556.285	3556.295
A	3440.543666666667	3440.6003333333338
A	3442.422	3442.4553333333333
A	3549.292	3549.308666666667
A	3549.308666666667	3549.3253333333337
A	3434.711333333333	3434.758
A	3472.8909999999996	3472.9109999999996
A	3467.784333333333	3467.8009999999995
A	3549.3253333333337	3549.342000000001
A	3438.0703333333336	3438.0870000000004
A	3472.9109999999996	3472.9309999999996
A	3556.275	3556.285
A	3434.664666666666	3434.711333333333
A	3708.0290000000005	3708.0523333333335
A	3695.853333333334	3695.9066666666663
A	3574.362333333333	3574.409
A	3695.8	3695.853333333334
A	3591.7459999999996	3591.7726666666667
A	3729.1609999999996	3729.1843333333336
A	3708.075666666667	3708.099000000001
A	3616.5240000000003	3616.534
A	3709.322333333333	3709.349
A	3628.6313333333333	3628.6546666666654
A	3593.5159999999996	3593.539333333333
A	3695.9066666666663	3695.96
A	3593.539333333333	3593.5626666666662
A	3593.5626666666662	3593.5859999999993
A	3628.6079999999997	3628.6313333333333
A	3628.6546666666654	3628.678
A	3616.534	3616.544
A	3591.799333333333	3591.8259999999996
A	3574.2690000000002	3574.3156666666664
A	3556.741666666667	3556.768333333333
A	3574.3156666666664	3574.362333333333
A	3591.7726666666667	3591.799333333333
A	3709.2956666666655	3709.322333333333
A	3616.544	3616.554000000001
A	3709.2690000000002	3709.2956666666655
A	3556.768333333333	3556.795
A	3708.0523333333335	3708.075666666667
A	3738.0440000000003	3738.070666666666
A	3733.256666666666	3733.2733333333335
A	3729.1843333333336	3729.2076666666667
A	3801.969	3801.982333333333
A	3733.24	3733.256666666666
A	3800.929	3800.939
A	3738.530666666666	3738.567333333333
A	3730.6209999999996	3730.6809999999996
A	3739.364	3739.384
A	3731.86	3731.89
A	3800.9190000000003	3800.929
A	3738.567333333333	3738.604
A	3800.909	3800.9190000000003
A	3740.5679999999998	3740.584666666666
A	3739.344	3739.364
A	3738.494	3738.530666666666
A	3733.2733333333335	3733.29
A	3731.89	3731.92
A	3731.92	3731.95
A	3740.584666666666	3740.601333333333
A	3739.324	3739.344
A	3738.097333333333	3738.1240000000003
A	3729.2076666666667	3729.231000000001
A	3740.601333333333	3740.618
A	3730.5609999999997	3730.6209999999996
A	3738.070666666666	3738.097333333333
A	3730.5009999999997	3730.5609999999997
A	3872.112	3872.122
A	3891.852666666666	3891.8793333333333
A	3836.67	3836.7
A	3886.1090000000004	3886.1290000000004
A	3886.1290000000004	3886.1490000000003
A	3885.389	3885.402333333333
A	3885.4156666666663	3885.429
A	3866.3983333333335	3866.411666666667
A	3866.411666666667	3866.425
A	3858.598333333333	3858.621666666667
A	3863.068333333333	3863.095
A	3836.7300000000014	3836.760000000001
A	3801.9956666666662	3802.009
A	3866.385	3866.3983333333335
A	3891.8259999999996	3891.852666666666
A	3892.199333333334	3892.222666666667
A	3886.1490000000003	3886.1690000000003
A	3858.575	3858.598333333333
A	3892.176	3892.199333333334
A	3872.1020000000003	3872.112
A	3863.041666666666	3863.068333333333
A	3872.092	3872.1020000000003
A	3891.8793333333333	3891.906
A	3858.621666666667	3858.645
A	3836.7	3836.7300000000014
A	3885.402333333333	3885.4156666666663
A	3801.982333333333	3801.9956666666662
A	3863.015	3863.041666666666
A	4027.684666666666	4027.721333333333
A	4052.2990000000004	4052.309
A	4053.7690000000002	4053.785666666666
A	4029.882333333334	4029.895666666667
A	4029.739	4029.7490000000003
A	4055.5296666666654	4055.583
A	3921.699	3921.719
A	4042.3320000000003	4042.345333333333
A	4042.345333333333	4042.358666666666
A	3892.222666666667	3892.246000000001
A	3921.679	3921.699
A	4042.358666666666	4042.3720000000003
A	3988.769333333333	3988.816
A	4053.8023333333335	4053.819
A	4027.721333333333	4027.758
A	4029.7490000000003	4029.759
A	4052.309	4052.319
A	4053.785666666666	4053.8023333333335
A	4055.476333333333	4055.5296666666654
A	3988.676	3988.722666666666
A	4027.6479999999997	4027.684666666666
A	4055.423	4055.476333333333
A	4029.759	4029.768999999999
A	4029.869	4029.882333333334
A	4029.895666666667	4029.909
A	3921.659	3921.679
A	3988.722666666666	3988.769333333333
A	4052.289	4052.2990000000004
A	4083.6409999999996	4083.651
A	4087.324333333334	4087.347666666667
A	4087.301	4087.324333333334
A	4074.65	4074.69
A	4078.226666666667	4078.243333333334
A	4074.69	4074.73
A	4074.61	4074.65
A	4075.39	4075.423333333333
A	4078.21	4078.226666666667
A	4087.347666666667	4087.371000000001
A	4075.816666666667	4075.840000000001
A	4075.423333333333	4075.4566666666665
A	4075.7933333333335	4075.816666666667
A	4075.186666666666	4075.26
A	4075.1133333333332	4075.186666666666
A	4075.77	4075.7933333333335
