segment	debut	fin
A	2179.574666666667	2179.5913333333333
A	2194.907	2194.937
A	2187.737333333333	2187.750666666667
A	2191.034	2191.074
A	2186.4373333333333	2186.4540000000006
A	2179.5913333333333	2179.6080000000006
A	2179.558	2179.574666666667
A	2194.937	2194.967
A	2194.967	2194.9969999999994
A	2190.994	2191.034
A	2182.788	2182.808
A	2182.768	2182.788
A	2187.724	2187.737333333333
A	2186.404	2186.420666666667
A	2187.750666666667	2187.764
A	2182.748	2182.768
A	2190.9539999999997	2190.994
A	2186.420666666667	2186.4373333333333
A	2197.355	2197.4083333333333
A	2203.2516666666666	2203.285
A	2244.930333333333	2244.9570000000003
A	2226.18	2226.1966666666667
A	2243.437	2243.4636666666665
A	2244.877	2244.9036666666666
A	2210.3816666666667	2210.4050000000007
A	2210.3583333333336	2210.3816666666667
A	2208.978333333333	2209.0116666666668
A	2243.4636666666665	2243.490333333333
A	2226.2133333333336	2226.2300000000005
A	2203.185	2203.218333333333
A	2218.462	2218.502
A	2210.335	2210.3583333333336
A	2209.0116666666668	2209.045
A	2197.4083333333333	2197.4616666666666
A	2244.9036666666666	2244.930333333333
A	2270.481	2270.5110000000004
A	2270.451	2270.481
A	2231.86	2231.8699999999994
A	2243.490333333333	2243.5170000000003
A	2231.85	2231.86
A	2231.84	2231.85
A	2270.831	2270.864333333333
A	2197.4616666666666	2197.515
A	2226.1966666666667	2226.2133333333336
A	2270.864333333333	2270.8976666666667
A	2218.542	2218.5820000000003
A	2270.5110000000004	2270.541000000001
A	2218.502	2218.542
A	2203.218333333333	2203.2516666666666
A	2208.945	2208.978333333333
A	2279.8546666666666	2279.868
A	2358.82	2358.833333333333
A	2326.78	2326.830000000001
A	2277.951333333333	2277.978
A	2357.792	2357.812
A	2279.828	2279.8413333333333
A	2270.8976666666667	2270.931
A	2271.104333333333	2271.1476666666667
A	2357.2453333333333	2357.2586666666666
A	2326.26	2326.3100000000004
A	2357.812	2357.8320000000003
A	2358.833333333333	2358.846666666667
A	2326.73	2326.78
A	2358.9700000000007	2359.0200000000004
A	2326.3100000000004	2326.360000000001
A	2271.061	2271.104333333333
A	2356.692	2356.7253333333333
A	2356.7586666666666	2356.792
A	2277.924666666667	2277.951333333333
A	2326.21	2326.26
A	2358.92	2358.9700000000007
A	2279.8413333333333	2279.8546666666666
A	2356.7253333333333	2356.7586666666666
A	2357.2586666666666	2357.272
A	2326.68	2326.73
A	2354.9353333333333	2354.998666666667
A	2354.8720000000003	2354.9353333333333
A	2357.772	2357.792
A	2271.1476666666667	2271.1909999999993
A	2357.232	2357.2453333333333
A	2354.998666666667	2355.062000000001
A	2358.846666666667	2358.86
A	2277.8979999999997	2277.924666666667
A	2432.005	2432.0149999999994
A	2442.0316666666668	2442.078333333333
A	2453.931333333333	2453.9679999999994
A	2453.8946666666666	2453.931333333333
A	2371.4193333333333	2371.4426666666664
A	2432.493	2432.5029999999997
A	2371.396	2371.4193333333333
A	2371.2893333333336	2371.3260000000005
A	2432.5029999999997	2432.513000000001
A	2453.8579999999997	2453.8946666666666
A	2361.16	2361.1966666666667
A	2371.4426666666664	2371.4659999999994
A	2451.708	2451.7179999999994
A	2432.553	2432.563
A	2432.563	2432.573000000001
A	2359.0200000000004	2359.070000000001
A	2371.2526666666668	2371.2893333333336
A	2361.1966666666667	2361.2333333333336
A	2474.7070000000003	2474.730333333333
A	2432.573000000001	2432.5830000000005
A	2361.2333333333336	2361.2700000000004
A	2442.078333333333	2442.125
A	2451.688	2451.698
A	2431.995	2432.005
A	2451.698	2451.708
A	2371.216	2371.2526666666668
A	2370.8360000000002	2370.846
A	2370.856	2370.8660000000004
A	2431.985	2431.995
A	2370.846	2370.856
A	2432.513000000001	2432.523000000001
A	2441.985	2442.0316666666668
A	2547.8179999999998	2547.8579999999997
A	2515.6046666666666	2515.6513333333332
A	2498.351	2498.3776666666668
A	2490.4236666666666	2490.450333333333
A	2474.753666666667	2474.7770000000005
A	2504.661	2504.6710000000003
A	2607.663333333333	2607.6799999999994
A	2547.8579999999997	2547.8979999999997
A	2498.3776666666668	2498.404333333333
A	2607.6466666666665	2607.663333333333
A	2502.771	2502.797666666667
A	2680.0840000000003	2680.094
A	2680.074	2680.0840000000003
A	2547.8979999999997	2547.938
A	2498.404333333333	2498.431
A	2515.558	2515.6046666666666
A	2502.797666666667	2502.824333333333
A	2504.6710000000003	2504.681
A	2502.824333333333	2502.851
A	2474.730333333333	2474.753666666667
A	2680.094	2680.1039999999994
A	2563.940333333333	2563.953666666667
A	2515.6513333333332	2515.698
A	2490.9570000000003	2490.967
A	2490.9770000000008	2490.9870000000005
A	2490.967	2490.9770000000008
A	2563.927	2563.940333333333
A	2504.681	2504.6909999999993
A	2490.397	2490.4236666666666
A	2607.63	2607.6466666666665
A	2563.953666666667	2563.967
A	2490.450333333333	2490.4770000000003
A	2837.670333333333	2837.703666666667
A	2848.139	2848.149000000001
A	2803.303	2803.316333333333
A	2837.703666666667	2837.737
A	2837.637	2837.670333333333
A	2848.149000000001	2848.159000000001
A	2803.316333333333	2803.329666666666
A	2691.7383333333332	2691.755000000001
A	2835.327	2835.367
A	2848.1290000000004	2848.139
A	2691.721666666667	2691.7383333333332
A	2757.397	2757.407
A	2757.407	2757.4169999999995
A	2803.329666666666	2803.343
A	2835.407	2835.447
A	2757.387	2757.397
A	2691.705	2691.721666666667
A	2835.367	2835.407
a	1521.3636666666666	1521.3870000000002
a	1523.023666666667	1523.047
a	1520.3736666666666	1520.400333333333
a	1521.317	1521.340333333333
a	1521.340333333333	1521.3636666666666
a	1522.977	1523.0003333333334
a	1522.467	1522.497
a	1520.400333333333	1520.4270000000001
a	1523.0003333333334	1523.023666666667
a	1523.4036666666666	1523.4270000000001
a	1523.380333333333	1523.4036666666666
a	1527.4516666666666	1527.475
a	1522.497	1522.527
a	1527.428333333333	1527.4516666666666
a	1527.405	1527.428333333333
a	1520.3470000000002	1520.3736666666666
a	1522.527	1522.557
a	1523.3570000000002	1523.380333333333
