segment	debut	fin
A	1419.6936666666666	1419.7203333333332
A	1442.5096666666666	1442.523
A	1419.3370000000002	1419.3770000000002
A	1419.6670000000001	1419.6936666666666
A	1419.7203333333332	1419.7469999999996
A	1442.496333333333	1442.5096666666666
A	1442.483	1442.496333333333
A	1460.526	1460.536
A	1460.536	1460.546
A	1492.024333333333	1492.0410000000002
A	1492.0076666666666	1492.024333333333
A	1419.3770000000002	1419.4170000000001
A	1419.4170000000001	1419.457
A	1491.991	1492.0076666666666
A	1460.516	1460.526
A	1507.3663333333334	1507.389666666667
A	1497.0710000000001	1497.0910000000001
A	1492.657666666667	1492.6743333333334
A	1500.993333333333	1501.02
A	1530.056	1530.136
A	1497.031	1497.0510000000002
A	1507.1229999999998	1507.1329999999998
A	1547.8020000000001	1547.8353333333332
A	1507.3429999999998	1507.3663333333334
A	1507.5363333333332	1507.5596666666665
A	1507.389666666667	1507.4129999999998
A	1500.94	1500.966666666667
A	1507.5596666666665	1507.583
A	1530.2160000000001	1530.2959999999996
A	1530.136	1530.2160000000001
A	1497.0510000000002	1497.0710000000001
A	1507.1129999999998	1507.1229999999998
A	1500.966666666667	1500.993333333333
A	1507.1329999999998	1507.1429999999998
A	1492.641	1492.657666666667
A	1507.513	1507.5363333333332
A	1492.6743333333334	1492.691
A	1623.1789999999999	1623.1889999999999
A	1602.897333333333	1602.934
A	1547.8686666666665	1547.9019999999996
A	1605.235333333333	1605.2820000000002
A	1626.8636666666666	1626.880333333333
A	1623.1689999999999	1623.1789999999999
A	1627.207	1627.247
A	1624.1256666666666	1624.139
A	1624.4823333333334	1624.515666666667
A	1605.188666666667	1605.235333333333
A	1626.880333333333	1626.8970000000002
A	1624.099	1624.112333333333
A	1624.112333333333	1624.1256666666666
A	1624.515666666667	1624.549
A	1623.1589999999999	1623.1689999999999
A	1602.8239999999998	1602.860666666667
A	1605.142	1605.188666666667
A	1626.8470000000002	1626.8636666666666
A	1621.7903333333334	1621.817
A	1621.763666666667	1621.7903333333334
A	1547.8353333333332	1547.8686666666665
A	1624.4489999999998	1624.4823333333334
A	1602.860666666667	1602.897333333333
A	1621.737	1621.763666666667
A	1627.247	1627.287
A	1697.2703333333334	1697.297
A	1631.235666666667	1631.292333333333
A	1635.5263333333332	1635.573
A	1631.292333333333	1631.349
A	1641.838	1641.898
A	1683.852333333333	1683.879
A	1701.848	1701.858
A	1631.1789999999999	1631.235666666667
A	1635.433	1635.4796666666666
A	1627.287	1627.3270000000002
A	1701.828	1701.838
A	1629.273	1629.293
A	1697.243666666667	1697.2703333333334
A	1635.4796666666666	1635.5263333333332
A	1641.958	1642.0179999999998
A	1683.799	1683.8256666666666
A	1697.217	1697.243666666667
A	1629.233	1629.253
A	1629.253	1629.273
A	1641.898	1641.958
A	1683.8256666666666	1683.852333333333
A	1701.838	1701.848
A	1711.745666666667	1711.7623333333331
A	1724.471	1724.501
A	1722.474333333333	1722.491
A	1723.391	1723.4143333333334
A	1723.0410000000002	1723.0610000000001
A	1711.7623333333331	1711.779
A	1711.729	1711.745666666667
A	1723.001	1723.021
A	1723.021	1723.0410000000002
A	1714.100333333333	1714.1236666666666
A	1745.63	1745.64
A	1722.441	1722.457666666667
A	1712.255666666667	1712.289
A	1724.411	1724.441
A	1723.4143333333334	1723.437666666667
A	1722.457666666667	1722.474333333333
A	1714.0770000000002	1714.100333333333
A	1724.441	1724.471
A	1745.64	1745.65
A	1714.1236666666666	1714.1470000000002
A	1723.437666666667	1723.461
