segment	debut	fin
A	3157.82	3157.866666666667
A	3314.3959999999997	3314.4159999999997
A	3314.0559999999996	3314.0826666666667
A	3314.1093333333333	3314.136
A	3314.3759999999997	3314.3959999999997
A	3166.353666666667	3166.380333333333
A	3166.380333333333	3166.407
A	3166.327	3166.353666666667
A	3314.0826666666667	3314.1093333333333
A	3314.3559999999998	3314.3759999999997
A	2638.668333333333	2638.701666666667
A	2638.701666666667	2638.735
A	2638.635	2638.668333333333
A	2679.507	2679.5170000000003
A	2681.9440000000004	2681.967333333333
A	2703.3523333333333	2703.3790000000004
A	2681.967333333333	2681.990666666667
A	2679.527	2679.5369999999994
A	2679.5170000000003	2679.527
A	2703.2990000000004	2703.3256666666666
A	2707.239	2707.2723333333333
A	2707.2723333333333	2707.3056666666666
A	2672.666333333333	2672.6796666666664
A	2707.3056666666666	2707.3390000000004
A	2681.990666666667	2682.014000000001
A	2672.653	2672.666333333333
A	2672.6796666666664	2672.693
A	2703.3256666666666	2703.3523333333333
A	2728.851666666667	2728.8883333333342
A	2817.382	2817.415333333333
A	2793.624333333333	2793.6776666666665
A	2806.108666666666	2806.1620000000003
A	2782.0959999999995	2782.1259999999997
A	2782.1560000000004	2782.186000000001
A	2817.4486666666667	2817.482
A	2793.571	2793.624333333333
A	2793.6776666666665	2793.731
A	2806.0553333333332	2806.108666666666
A	2728.815	2728.851666666667
A	2806.002	2806.0553333333332
A	2817.415333333333	2817.4486666666667
A	2728.8883333333342	2728.925000000001
A	2823.889	2823.912333333333
A	2823.912333333333	2823.9356666666663
A	2782.1259999999997	2782.1560000000004
A	2862.301	2862.381
A	2865.1609999999996	2865.2009999999996
A	2865.2009999999996	2865.241
A	2862.1409999999996	2862.2209999999995
A	2865.1209999999996	2865.1609999999996
A	2823.9356666666663	2823.9589999999994
A	2862.2209999999995	2862.301
A	2870.0409999999997	2870.0843333333332
A	2885.0690000000004	2885.092333333333
A	2870.9376666666667	2870.9743333333336
A	2870.901	2870.9376666666667
A	2870.9743333333336	2871.0110000000004
A	2889.264	2889.284
A	2870.0843333333332	2870.1276666666663
A	2889.304	2889.324
A	2870.1276666666663	2870.1709999999994
A	2885.092333333333	2885.115666666667
A	2885.115666666667	2885.139000000001
A	2889.284	2889.304
A	2895.1006666666667	2895.1573333333336
A	2895.1573333333336	2895.2140000000004
A	2895.0440000000003	2895.1006666666667
A	2891.844	2891.864
A	2900.824	2900.844
A	2891.980666666667	2892.007333333333
A	2892.007333333333	2892.034
A	2895.9040000000005	2895.940666666667
A	2891.864	2891.884
A	2895.940666666667	2895.9773333333337
A	2901.9773333333333	2901.990666666666
A	2891.824	2891.844
A	2891.954	2891.980666666667
A	2895.9773333333337	2896.014000000001
A	2900.864	2900.884
A	2900.844	2900.864
A	2901.9640000000004	2901.9773333333333
A	2901.990666666666	2902.0040000000004
A	2914.892666666666	2914.909333333333
A	2919.7616666666668	2919.7983333333336
A	2912.429	2912.4589999999994
A	2914.3959999999997	2914.4159999999997
A	2914.4359999999997	2914.4559999999997
A	2914.8759999999997	2914.892666666666
A	2914.4159999999997	2914.4359999999997
A	2919.725	2919.7616666666668
A	2914.909333333333	2914.9259999999995
A	2912.369	2912.3990000000003
A	2912.3990000000003	2912.429
A	2930.486	2930.506
A	2930.446	2930.466
A	2934.6293333333333	2934.662666666666
A	2942.235	2942.278333333333
A	2932.342666666667	2932.4060000000004
A	2932.279333333333	2932.342666666667
A	2940.748333333333	2940.795
A	2940.701666666667	2940.748333333333
A	2942.3216666666663	2942.3649999999993
A	2932.216	2932.279333333333
A	2942.278333333333	2942.3216666666663
A	2940.655	2940.701666666667
A	2930.466	2930.486
A	2934.5959999999995	2934.6293333333333
A	2919.7983333333336	2919.8350000000005
A	2934.662666666666	2934.696
A	2971.1540000000005	2971.1740000000004
A	2973.0959999999995	2973.1059999999998
A	2973.5426666666667	2973.5559999999996
A	2973.1059999999998	2973.1160000000004
A	2971.114	2971.134
A	2971.134	2971.1540000000005
A	2973.086	2973.0959999999995
A	2973.5159999999996	2973.529333333333
A	2973.529333333333	2973.5426666666667
A	3026.8920000000007	3026.9220000000005
A	3026.9220000000005	3026.952000000001
A	3035.764	3035.784
A	3046.9953333333333	3047.0186666666664
A	3046.972	3046.9953333333333
A	3029.864	3029.884
A	3035.724	3035.744
A	3029.9040000000005	3029.9240000000004
A	3035.744	3035.764
A	3047.0186666666664	3047.0419999999995
A	3029.884	3029.9040000000005
A	3026.862	3026.8920000000007
A	3083.3590000000004	3083.385666666666
A	3062.637666666666	3062.654333333333
A	3062.0009999999997	3062.0243333333333
A	3059.167	3059.190333333333
A	3083.385666666666	3083.412333333333
A	3062.0243333333333	3062.0476666666664
A	3062.0476666666664	3062.0709999999995
A	3062.654333333333	3062.6709999999994
A	3062.6209999999996	3062.637666666666
A	3059.213666666667	3059.2370000000005
A	3059.190333333333	3059.213666666667
A	3083.412333333333	3083.4390000000003
A	3154.6533333333336	3154.6700000000005
A	3166.137	3166.153666666666
A	3156.523333333333	3156.55
A	3164.7143333333333	3164.741
A	3157.866666666667	3157.913333333333
A	3154.83	3154.88
A	3154.78	3154.83
A	3166.043666666667	3166.060333333334
A	3154.6366666666668	3154.6533333333336
A	3155.88	3155.92
A	3154.62	3154.6366666666668
A	3166.153666666666	3166.170333333333
A	3156.4966666666664	3156.523333333333
A	3164.6609999999996	3164.6876666666667
A	3164.6876666666667	3164.7143333333333
A	3166.027	3166.043666666667
A	3166.060333333334	3166.077000000001
A	3155.8	3155.84
A	3157.913333333333	3157.96
A	3156.47	3156.4966666666664
A	3154.88	3154.9299999999994
A	3166.170333333333	3166.1869999999994
A	3155.84	3155.88
a	5314.137	5314.217
a	5314.217	5314.297
a	5342.416333333334	5342.439666666667
a	5289.899666666667	5289.933000000001
a	5343.356333333333	5343.379666666667
a	5345.353	5345.419666666667
a	5343.379666666667	5343.403
a	5345.419666666667	5345.486333333333
a	5343.3330000000005	5343.356333333333
a	5345.486333333333	5345.553000000001
a	4341.759666666666	4341.792999999999
a	4345.879	4345.909000000001
a	4345.202333333334	4345.239000000001
a	4341.693	4341.726333333333
a	4351.679666666667	4351.7029999999995
a	4373.615	4373.655
a	4351.656333333333	4351.679666666667
a	4373.655	4373.695
a	4340.217000000001	4340.2570000000005
a	4345.819	4345.849
a	4346.012333333333	4346.035666666667
a	4373.575	4373.615
a	4345.165666666667	4345.202333333334
a	4345.849	4345.879
a	4345.129	4345.165666666667
a	4341.726333333333	4341.759666666666
a	4340.177	4340.217000000001
a	4346.035666666667	4346.059
a	4351.633	4351.656333333333
a	4345.9890000000005	4346.012333333333
a	4340.137	4340.177
a	4478.902	4478.928666666667
a	4477.172333333333	4477.1990000000005
a	4487.361	4487.397666666667
a	4529.161	4529.191
a	4400.617333333334	4400.640666666667
a	4409.089	4409.155666666667
a	4487.434333333334	4487.471000000001
a	4478.955333333333	4478.982
a	4408.839	4408.905666666667
a	4409.155666666667	4409.222333333333
a	4408.972333333333	4409.039000000001
a	4409.222333333333	4409.289000000001
a	4478.205666666666	4478.238999999999
a	4478.172333333333	4478.205666666666
a	4400.640666666667	4400.664000000002
a	4477.119000000001	4477.145666666666
a	4478.139	4478.172333333333
a	4400.594	4400.617333333334
a	4487.397666666667	4487.434333333334
a	4408.905666666667	4408.972333333333
a	4478.928666666667	4478.955333333333
a	4477.145666666666	4477.172333333333
a	4529.191	4529.221
a	4529.221	4529.250999999998
a	4691.038	4691.0813333333335
a	4704.251666666667	4704.278333333334
a	4659.858333333334	4659.904999999999
a	4704.225	4704.251666666667
a	4659.765	4659.8116666666665
a	4539.075666666667	4539.1123333333335
a	4552.135333333334	4552.162
a	4552.082	4552.108666666667
a	4691.0813333333335	4691.124666666667
a	4649.141666666666	4649.165000000001
a	4762.872	4762.895333333334
a	4762.895333333334	4762.9186666666665
a	4704.278333333334	4704.305
a	4539.1123333333335	4539.149
a	4659.8116666666665	4659.858333333334
a	4649.095	4649.118333333334
a	4691.124666666667	4691.167999999999
a	4649.118333333334	4649.141666666666
a	4539.039000000001	4539.075666666667
a	4552.108666666667	4552.135333333334
a	4775.270333333334	4775.2936666666665
a	4768.066666666668	4768.090000000001
a	4809.532666666666	4809.5893333333315
a	4791.455666666667	4791.492333333334
a	4791.419	4791.455666666667
a	4762.9186666666665	4762.942000000001
a	4775.2936666666665	4775.317000000001
a	4768.02	4768.043333333334
a	4791.492333333334	4791.529
a	4815.130999999999	4815.154333333334
a	4779.417	4779.4670000000015
a	4775.247	4775.270333333334
a	4773.733666666667	4773.757000000001
a	4843.96	4843.983333333334
a	4779.317	4779.367
a	4779.367	4779.417
a	4809.476	4809.532666666666
a	4815.154333333334	4815.1776666666665
a	4773.687	4773.710333333333
a	4815.1776666666665	4815.201000000001
a	4809.5893333333315	4809.645999999999
a	4773.710333333333	4773.733666666667
a	4768.043333333334	4768.066666666668
a	4848.6883333333335	4848.725
a	4898.532	4898.562
a	5139.029	5139.059
a	4868.276333333332	4868.332999999999
a	4868.219666666666	4868.276333333332
a	5162.383	5162.406333333333
a	4898.502	4898.532
a	4898.562	4898.592000000001
a	4916.3223333333335	4916.349
a	4891.661666666666	4891.704999999999
a	4848.651666666667	4848.6883333333335
a	4843.983333333334	4844.006666666667
a	4891.575	4891.618333333333
a	4916.295666666667	4916.3223333333335
a	5082.590333333334	5082.617
a	4891.618333333333	4891.661666666666
a	4916.269	4916.295666666667
a	5139.089	5139.119000000001
a	5139.059	5139.089
a	5082.563666666667	5082.590333333334
a	4848.615	4848.651666666667
a	4844.006666666667	4844.030000000002
a	5082.537	5082.563666666667
a	4868.163	4868.219666666666
a	5287.0830000000005	5287.109666666666
a	5212.789333333333	5212.812666666667
a	5212.812666666667	5212.835999999999
a	5212.766	5212.789333333333
a	5287.109666666666	5287.136333333333
a	5162.406333333333	5162.429666666667
a	5285.129666666667	5285.162999999999
a	5185.964	5185.9873333333335
a	5176.583	5176.6129999999985
a	5169.705333333333	5169.728666666667
a	5162.429666666667	5162.4529999999995
a	5285.063	5285.096333333333
a	5211.416	5211.456
a	5169.728666666667	5169.752
a	5176.642999999999	5176.672999999999
a	5185.9873333333335	5186.010666666667
a	5176.6129999999985	5176.642999999999
a	5186.010666666667	5186.0340000000015
a	5211.376	5211.416
a	5287.136333333333	5287.1630000000005
a	5211.456	5211.496
a	5285.096333333333	5285.129666666667
a	5169.682	5169.705333333333
a	5311.890333333334	5311.9169999999995
a	5289.216333333334	5289.239666666667
a	5342.439666666667	5342.463000000002
a	5312.660333333333	5312.683666666667
a	5311.863666666667	5311.890333333334
a	5294.624666666667	5294.651333333333
a	5289.866333333333	5289.899666666667
a	5314.297	5314.377
a	5289.8330000000005	5289.866333333333
a	5312.637	5312.660333333333
a	5294.651333333333	5294.678000000001
a	5289.239666666667	5289.263000000001
a	5342.393	5342.416333333334
a	5289.193	5289.216333333334
a	5294.598000000001	5294.624666666667
a	5311.8369999999995	5311.863666666667
a	5312.683666666667	5312.706999999999
a	5336.3859999999995	5336.462666666667
a	5336.539333333334	5336.616000000001
a	5336.462666666667	5336.539333333334
