segment	debut	fin
A	1913.2876666666666	1913.314333333333
A	1927.141333333333	1927.1746666666666
A	1914.8643333333328	1914.9076666666665
A	1913.314333333333	1913.3410000000001
A	1925.7420000000002	1925.7720000000002
A	1927.1746666666666	1927.208
A	1935.4579999999999	1935.4879999999998
A	1913.261	1913.2876666666666
A	1930.0746666666666	1930.108
A	1914.9076666666665	1914.951
A	1927.108	1927.141333333333
A	1930.0413333333331	1930.0746666666666
A	1925.7720000000002	1925.8020000000001
A	1930.0079999999998	1930.0413333333331
A	1925.7120000000002	1925.7420000000002
A	1914.8210000000001	1914.8643333333328
A	1994.306	1994.316
A	2159.866	2159.906
A	1935.5179999999998	1935.5479999999998
A	1994.286	1994.296
A	1938.348	1938.368
A	1995.876	1995.886
A	2127.670666666667	2127.7140000000004
A	1938.328	1938.348
A	2159.786	2159.826
A	1995.886	1995.896
A	2127.584	2127.6273333333334
A	1937.7713333333331	1937.7979999999998
A	2160.746	2160.779333333333
A	1995.896	1995.906
A	1994.296	1994.306
A	2160.779333333333	2160.8126666666667
A	2159.826	2159.866
A	1937.744666666667	1937.7713333333331
A	2127.6273333333334	2127.670666666667
A	1935.4879999999998	1935.5179999999998
A	1937.7179999999998	1937.744666666667
A	1938.368	1938.388
A	2163.076	2163.106
A	2207.6479999999997	2207.681333333333
A	2207.681333333333	2207.7146666666667
A	2168.116	2168.139333333333
A	2222.9753333333333	2222.9986666666664
A	2215.657	2215.680333333333
A	2168.876	2168.896
A	2222.9986666666664	2223.0219999999995
A	2168.162666666667	2168.1860000000006
A	2163.106	2163.1360000000004
A	2160.8126666666667	2160.846
A	2162.256	2162.3360000000002
A	2222.952	2222.9753333333333
A	2222.555333333333	2222.5820000000003
A	2207.7146666666667	2207.748
A	2162.176	2162.256
A	2168.856	2168.876
A	2163.1360000000004	2163.1660000000006
A	2222.5286666666666	2222.555333333333
A	2168.8360000000002	2168.856
A	2215.680333333333	2215.703666666667
A	2162.3360000000002	2162.416
A	2215.703666666667	2215.7269999999994
A	2168.139333333333	2168.162666666667
A	2222.502	2222.5286666666666
A	2238.268	2238.298
A	2235.6	2235.62
A	2238.298	2238.3280000000004
A	2232.4843333333342	2232.5010000000007
A	2235.62	2235.64
A	2232.451	2232.467666666667
A	2233.821	2233.844333333333
A	2232.014333333333	2232.037666666667
A	2233.867666666667	2233.8910000000005
A	2232.574333333333	2232.597666666667
A	2232.037666666667	2232.0610000000006
A	2233.844333333333	2233.867666666667
A	2232.467666666667	2232.4843333333342
A	2241.978	2242.011333333333
A	2234.616666666667	2234.65
A	2232.551	2232.574333333333
A	2234.583333333333	2234.616666666667
A	2242.011333333333	2242.0446666666667
A	2242.0446666666667	2242.078
A	2231.991	2232.014333333333
A	2235.64	2235.66
A	2234.55	2234.583333333333
A	2232.597666666667	2232.6210000000005
A	2238.3280000000004	2238.3580000000006
A	2243.578	2243.6479999999997
A	2244.0679999999998	2244.0913333333333
A	2292.795	2292.8249999999994
A	2257.8520000000003	2257.8720000000003
A	2292.855	2292.8683333333333
A	2244.1146666666664	2244.1379999999995
A	2257.8320000000003	2257.8520000000003
A	2292.765	2292.795
A	2246.257666666667	2246.2810000000004
A	2257.812	2257.8320000000003
A	2243.928	2243.958
A	2243.6479999999997	2243.7180000000008
A	2244.0913333333333	2244.1146666666664
A	2243.958	2243.9880000000007
A	2246.2110000000002	2246.2343333333333
A	2292.8816666666667	2292.895
A	2243.7180000000008	2243.7880000000005
A	2292.8683333333333	2292.8816666666667
A	2292.735	2292.765
A	2246.2343333333333	2246.257666666667
A	2243.9880000000007	2244.0180000000005
A	2461.9410000000003	2461.9676666666664
A	2437.5370000000003	2437.5603333333333
A	2335.9973333333332	2336.014000000001
A	2461.9676666666664	2461.994333333333
A	2309.26	2309.2700000000004
A	2344.132	2344.168666666667
A	2344.2053333333342	2344.242000000001
A	2344.168666666667	2344.2053333333342
A	2445.540333333333	2445.5536666666667
A	2335.980666666667	2335.9973333333332
A	2445.527	2445.540333333333
A	2335.964	2335.980666666667
A	2437.583666666667	2437.6070000000004
A	2441.177	2441.1869999999994
A	2445.5536666666667	2445.567
A	2444.1203333333333	2444.1536666666666
A	2437.5603333333333	2437.583666666667
A	2309.2700000000004	2309.280000000001
A	2309.25	2309.26
A	2444.087	2444.1203333333333
A	2444.1536666666666	2444.187
A	2441.157	2441.167
A	2441.167	2441.177
A	2473.133	2473.1696666666667
A	2625.344333333333	2625.3709999999996
A	2539.9363333333336	2539.959666666667
A	2461.994333333333	2462.021
A	2502.236	2502.246
A	2625.2909999999997	2625.317666666667
A	2502.2560000000008	2502.2660000000005
A	2539.959666666667	2539.983000000001
A	2473.1696666666667	2473.206333333333
A	2473.206333333333	2473.2430000000004
A	2625.317666666667	2625.344333333333
A	2502.246	2502.2560000000008
A	2539.913	2539.9363333333336
A	2652.9266666666667	2652.96
A	2685.0190000000002	2685.0356666666667
A	2643.351	2643.3809999999994
A	2666.153	2666.1830000000004
A	2652.86	2652.893333333333
A	2652.893333333333	2652.9266666666667
A	2683.849	2683.879000000001
A	2685.052333333333	2685.0690000000004
A	2666.123	2666.153
A	2643.2909999999997	2643.321
A	2662.2309999999998	2662.2810000000004
A	2709.8680000000004	2709.898000000001
A	2685.0356666666667	2685.052333333333
A	2709.808	2709.8379999999997
A	2643.321	2643.351
A	2683.879000000001	2683.909000000001
A	2662.131	2662.1809999999996
A	2662.1809999999996	2662.2309999999998
A	2709.8379999999997	2709.8680000000004
A	2683.8190000000004	2683.849
A	2666.1830000000004	2666.213000000001
a	3546.709666666666	3546.7363333333333
a	3658.5723333333335	3658.605666666667
a	3616.142333333333	3616.1690000000003
a	3560.9813333333336	3561.0180000000005
a	3604.382	3604.412
a	3604.3520000000003	3604.382
a	3658.539	3658.5723333333335
a	3639.2653333333337	3639.302000000001
a	3619.906	3619.936000000001
a	3546.7363333333333	3546.763
a	3619.8759999999997	3619.906
a	3658.3790000000004	3658.4190000000003
a	3644.382333333334	3644.405666666667
a	3616.115666666666	3616.142333333333
a	3624.792	3624.8320000000003
a	3604.322	3604.3520000000003
a	3624.8320000000003	3624.8720000000003
a	3644.405666666667	3644.429000000001
a	3644.3590000000004	3644.382333333334
a	3639.228666666667	3639.2653333333337
a	3634.2690000000002	3634.2923333333333
a	3624.752	3624.792
a	3634.315666666667	3634.339
a	3658.3390000000004	3658.3790000000004
a	3634.2923333333333	3634.315666666667
a	3639.192	3639.228666666667
a	3619.8459999999995	3619.8759999999997
a	3546.683	3546.709666666666
a	3616.0890000000004	3616.115666666666
a	3560.908	3560.9446666666668
a	3658.2990000000004	3658.3390000000004
a	3560.9446666666668	3560.9813333333336
a	3658.605666666667	3658.639
a	3869.679	3869.702333333333
a	3748.962666666667	3748.9993333333337
a	3784.204666666666	3784.238
a	3869.702333333333	3869.725666666666
a	3790.006	3790.029333333333
a	3866.809	3866.835666666667
a	3790.029333333333	3790.052666666667
a	3859.6853333333333	3859.708666666667
a	3784.138	3784.171333333333
a	3859.6620000000003	3859.6853333333333
a	3784.171333333333	3784.204666666666
a	3672.2356666666665	3672.282333333333
a	3722.9206666666655	3722.947333333333
a	3722.947333333333	3722.974
a	3866.835666666667	3866.862333333334
a	3793.868	3793.9013333333332
a	3672.282333333333	3672.329
a	3859.708666666667	3859.732
a	3748.9993333333337	3749.0360000000014
a	3670.9923333333336	3671.0356666666667
a	3672.1890000000003	3672.2356666666665
a	3670.949	3670.9923333333336
a	3866.862333333334	3866.889
a	3748.926	3748.962666666667
a	3660.432333333333	3660.4590000000003
a	3671.0356666666667	3671.079000000001
a	3660.405666666666	3660.432333333333
a	3793.9013333333332	3793.934666666666
a	3793.934666666666	3793.968
a	3790.052666666667	3790.0760000000014
a	3660.3790000000004	3660.405666666666
a	3722.8940000000002	3722.9206666666655
a	4049.254666666666	4049.277999999999
a	4130.051	4130.080999999999
a	4049.231333333333	4049.254666666666
a	4296.853	4296.896333333333
a	3874.412333333333	3874.435666666666
a	4077.755666666667	4077.7790000000014
a	4130.080999999999	4130.110999999999
a	4296.896333333333	4296.939666666666
a	3928.897666666666	3928.921
a	3928.8509999999997	3928.874333333333
a	4087.2090000000003	4087.2490000000003
a	3928.874333333333	3928.897666666666
a	3874.435666666666	3874.459
a	4130.021	4130.051
a	4041.5490000000004	4041.5723333333335
a	4293.707	4293.790333333333
a	4064.579	4064.609
a	4296.939666666666	4296.982999999998
a	4064.5490000000004	4064.579
a	4293.873666666666	4293.9569999999985
a	4293.790333333333	4293.873666666666
a	4041.5723333333335	4041.595666666667
a	4087.1290000000004	4087.1690000000003
a	4064.5190000000002	4064.5490000000004
a	4049.208	4049.231333333333
a	4077.732333333333	4077.755666666667
a	3874.389	3874.412333333333
a	4087.1690000000003	4087.2090000000003
a	4041.595666666667	4041.619000000001
a	4077.7090000000003	4077.732333333333
a	3869.725666666666	3869.748999999999
a	4650.009	4650.065666666666
a	4699.858	4699.907999999999
a	4650.825666666667	4650.8623333333335
a	4721.277	4721.317
a	4609.69	4609.719999999998
a	4424.01	4424.05
a	4721.357	4721.397
a	4424.05	4424.09
a	4691.702666666667	4691.7260000000015
a	4747.104666666666	4747.147999999999
a	4762.566	4762.599333333334
a	4650.065666666666	4650.122333333333
a	4758.875999999998	4758.905999999999
a	4650.789000000001	4650.825666666667
a	4721.317	4721.357
a	4650.8623333333335	4650.899
a	4747.018	4747.061333333333
a	4704.206666666667	4704.233333333334
a	4699.758	4699.808
a	4762.599333333334	4762.632666666667
a	4609.66	4609.69
a	4758.846	4758.875999999998
a	4704.233333333334	4704.26
a	4762.632666666667	4762.666000000001
a	4699.808	4699.858
a	4650.122333333333	4650.178999999999
a	4747.061333333333	4747.104666666666
a	4758.905999999999	4758.935999999999
a	4424.09	4424.13
a	4691.656	4691.6793333333335
a	4691.6793333333335	4691.702666666667
a	4704.18	4704.206666666667
a	4609.719999999998	4609.749999999999
a	4890.193333333334	4890.216666666667
a	4767.137	4767.167
a	4766.483666666667	4766.507000000001
a	4768.4856666666665	4768.509000000001
a	4780.8026666666665	4780.826000000001
a	4766.437	4766.460333333333
a	4767.077	4767.107
a	4766.460333333333	4766.483666666667
a	4767.107	4767.137
a	4779.215	4779.248333333333
a	4890.466666666667	4890.500000000001
a	4779.498333333334	4779.5216666666665
a	4885.209	4885.232333333333
a	4768.462333333334	4768.4856666666665
a	4766.207	4766.240333333333
a	4885.232333333333	4885.255666666667
a	4780.779333333334	4780.8026666666665
a	4780.755999999999	4780.779333333334
a	4767.443666666667	4767.470333333334
a	4890.4	4890.433333333333
a	4779.5216666666665	4779.545000000001
a	4779.475	4779.498333333334
a	4890.433333333333	4890.466666666667
a	4779.281666666666	4779.314999999999
a	4766.273666666666	4766.306999999999
a	4890.17	4890.193333333334
a	4767.417	4767.443666666667
a	4766.240333333333	4766.273666666666
a	4767.470333333334	4767.497
a	4885.255666666667	4885.279
a	4768.439	4768.462333333334
a	4779.248333333333	4779.281666666666
a	4890.216666666667	4890.240000000002
a	4941.731666666668	4941.755000000001
a	4941.685	4941.708333333334
a	4941.708333333334	4941.731666666668
