segment	debut	fin
A	1323.2816666666668	1323.3083333333334
A	1323.3083333333334	1323.335
A	1323.255	1323.2816666666668
A	1356.61	1356.6366666666665
A	1331.305	1331.315
A	1327.9560000000001	1328.006
A	1355.3033333333333	1355.3266666666666
A	1370.098	1370.118
A	1352.398	1352.418
A	1328.006	1328.0559999999996
A	1356.6366666666665	1356.6633333333332
A	1352.378	1352.398
A	1370.118	1370.138
A	1327.526	1327.5626666666667
A	1327.5993333333333	1327.636
A	1370.4879999999998	1370.5113333333334
A	1327.906	1327.9560000000001
A	1331.285	1331.295
A	1355.28	1355.3033333333333
A	1355.3266666666666	1355.35
A	1331.295	1331.305
A	1356.6633333333332	1356.6899999999996
A	1352.418	1352.438
A	1370.5113333333334	1370.5346666666667
A	1370.138	1370.158
A	1327.5626666666667	1327.5993333333333
A	1373.736	1373.7593333333334
A	1387.4779999999998	1387.5079999999998
A	1370.5346666666667	1370.558
A	1374.1593333333333	1374.1760000000002
A	1387.4479999999999	1387.4779999999998
A	1371.458	1371.4979999999996
A	1374.1426666666666	1374.1593333333333
A	1387.5079999999998	1387.5379999999998
A	1371.418	1371.458
A	1374.126	1374.1426666666666
A	1371.4979999999996	1371.5379999999998
A	1373.7826666666667	1373.806
A	1373.7593333333334	1373.7826666666667
A	1401.014666666667	1401.0313333333334
A	1403.996333333333	1404.013
A	1401.0313333333334	1401.0479999999998
A	1419.275	1419.3149999999996
A	1403.9796666666666	1403.996333333333
A	1404.226333333333	1404.2496666666666
A	1419.235	1419.275
A	1400.9979999999998	1401.014666666667
A	1431.536	1431.556
A	1404.2496666666666	1404.273
A	1403.963	1403.9796666666666
A	1431.556	1431.576
A	1431.516	1431.536
A	1404.203	1404.226333333333
A	1419.3149999999996	1419.3549999999998
A	1443.830333333333	1443.8736666666666
A	1435.608	1435.641333333333
A	1443.8736666666666	1443.9170000000001
A	1439.995	1440.0183333333332
A	1439.085	1439.105
A	1443.787	1443.830333333333
A	1438.395	1438.4316666666666
A	1432.3093333333334	1432.332666666667
A	1432.286	1432.3093333333334
A	1439.065	1439.085
A	1446.9370000000001	1446.9703333333332
A	1432.332666666667	1432.356
A	1435.6746666666666	1435.708
A	1435.641333333333	1435.6746666666666
A	1440.0416666666665	1440.0649999999996
A	1439.045	1439.065
A	1440.0183333333332	1440.0416666666665
A	1438.468333333333	1438.505
A	1446.9703333333332	1447.0036666666665
A	1438.4316666666666	1438.468333333333
A	1462.4109999999996	1462.4609999999998
A	1452.7120000000002	1452.7420000000002
A	1466.485	1466.525
A	1454.7586666666666	1454.8220000000001
A	1462.3110000000001	1462.361
A	1458.004	1458.024
A	1458.024	1458.044
A	1467.095	1467.128333333333
A	1466.525	1466.5649999999996
A	1451.442	1451.465333333333
A	1452.7420000000002	1452.7720000000002
A	1454.632	1454.695333333333
A	1466.5649999999996	1466.6049999999998
A	1454.695333333333	1454.7586666666666
A	1462.361	1462.4109999999996
A	1463.779	1463.8056666666666
A	1451.465333333333	1451.4886666666666
A	1463.832333333333	1463.859
A	1452.7720000000002	1452.8020000000001
A	1447.0036666666665	1447.0369999999998
A	1451.4886666666666	1451.5120000000002
A	1458.044	1458.064
A	1463.8056666666666	1463.832333333333
A	1557.761	1557.7910000000002
A	1467.1616666666666	1467.195
A	1470.398333333333	1470.4316666666666
A	1498.915	1498.925
A	1498.925	1498.935
A	1557.731	1557.761
A	1498.935	1498.945
A	1467.128333333333	1467.1616666666666
A	1557.701	1557.731
A	1470.4316666666666	1470.465
A	1470.365	1470.398333333333
A	1588.838	1588.861333333333
A	1600.129666666667	1600.1663333333331
A	1565.3486666666665	1565.3919999999996
A	1565.8020000000001	1565.8220000000001
A	1565.2620000000002	1565.3053333333332
A	1565.3053333333332	1565.3486666666665
A	1565.7820000000002	1565.8020000000001
A	1600.0929999999998	1600.129666666667
A	1588.861333333333	1588.8846666666666
A	1588.8846666666666	1588.908
A	1565.8220000000001	1565.842
A	1619.993	1620.016333333333
A	1620.0396666666666	1620.063
A	1618.1529999999998	1618.186333333333
A	1600.753	1600.7796666666666
A	1600.7796666666666	1600.8063333333332
A	1602.3829999999998	1602.3929999999998
A	1600.8063333333332	1600.833
A	1618.186333333333	1618.2196666666666
A	1620.016333333333	1620.0396666666666
A	1603.503	1603.513
A	1600.1663333333331	1600.203
A	1603.523	1603.533
A	1602.3629999999998	1602.3729999999998
A	1602.3729999999998	1602.3829999999998
A	1618.2196666666666	1618.253
A	1603.513	1603.523
A	1622.3629999999998	1622.3729999999998
A	1621.1129999999998	1621.1229999999998
A	1622.3829999999998	1622.3929999999998
A	1632.477666666667	1632.494333333333
A	1622.3729999999998	1622.3829999999998
A	1632.461	1632.477666666667
A	1621.1229999999998	1621.1329999999998
A	1626.0986666666665	1626.1219999999996
A	1626.0520000000001	1626.0753333333332
A	1631.6943333333334	1631.727666666667
A	1626.0753333333332	1626.0986666666665
A	1632.494333333333	1632.511
A	1631.661	1631.6943333333334
A	1631.727666666667	1631.761
A	1621.1329999999998	1621.1429999999998
A	1720.8729999999998	1720.899666666667
A	1721.2296666666666	1721.253
A	1720.926333333333	1720.953
A	1709.646	1709.6760000000002
A	1721.183	1721.206333333333
A	1724.736333333333	1724.7596666666666
A	1722.3729999999998	1722.4029999999998
A	1722.3429999999998	1722.3729999999998
A	1709.586	1709.616
A	1724.7596666666666	1724.783
A	1721.206333333333	1721.2296666666666
A	1720.899666666667	1720.926333333333
A	1709.616	1709.646
A	1724.713	1724.736333333333
A	1722.4029999999998	1722.433
a	1565.142	1565.168666666667
a	1565.168666666667	1565.195333333333
a	1593.217666666667	1593.271
a	1565.195333333333	1565.2220000000002
a	1564.9720000000002	1564.995333333333
a	1590.071333333333	1590.098
a	1591.521	1591.5476666666666
a	1565.0186666666666	1565.0420000000001
a	1593.111	1593.1643333333334
a	1590.044666666667	1590.071333333333
a	1593.1643333333334	1593.217666666667
a	1590.0179999999998	1590.044666666667
a	1591.5743333333332	1591.601
a	1591.5476666666666	1591.5743333333332
a	1564.995333333333	1565.0186666666666
a	1602.033	1602.0596666666665
a	1603.256333333333	1603.2796666666666
a	1602.0863333333332	1602.1129999999996
a	1603.233	1603.256333333333
a	1601.099666666667	1601.1229999999998
a	1603.2796666666666	1603.303
a	1602.0596666666665	1602.0863333333332
a	1601.0763333333334	1601.099666666667
a	1601.0529999999999	1601.0763333333334
a	1621.6263333333334	1621.649666666667
a	1621.649666666667	1621.6729999999998
a	1625.322666666667	1625.346
a	1621.6029999999998	1621.6263333333334
a	1632.5510000000002	1632.5776666666666
a	1633.0610000000001	1633.0910000000001
a	1633.001	1633.031
a	1632.6043333333332	1632.631
a	1633.031	1633.0610000000001
a	1625.276	1625.2993333333334
a	1625.2993333333334	1625.322666666667
a	1632.5776666666666	1632.6043333333332
a	1732.0	1732.0266666666666
a	1660.953	1660.976333333333
a	1660.9996666666666	1661.023
a	1743.6870000000001	1743.7103333333332
a	1732.91	1732.9333333333334
a	1732.9333333333334	1732.956666666667
a	1732.0266666666666	1732.053333333333
a	1732.053333333333	1732.08
a	1660.976333333333	1660.9996666666666
a	1732.956666666667	1732.98
a	1865.234	1865.2573333333328
a	1892.463	1892.486333333333
a	1832.6046666666666	1832.628
a	1757.9579999999999	1757.9913333333334
a	1758.024666666667	1758.058
a	1888.2060000000001	1888.246
a	1839.0123333333331	1839.039
a	1743.7103333333332	1743.7336666666665
a	1835.6636666666666	1835.6870000000001
a	1835.640333333333	1835.6636666666666
a	1847.3753333333332	1847.398666666667
a	1865.2573333333328	1865.2806666666665
a	1888.246	1888.286
a	1847.398666666667	1847.422
a	1838.9589999999998	1838.985666666667
a	1757.9913333333334	1758.024666666667
a	1743.7336666666665	1743.7569999999996
a	1832.581333333333	1832.6046666666666
a	1892.486333333333	1892.5096666666666
a	1888.286	1888.326
a	1838.985666666667	1839.0123333333331
a	1847.352	1847.3753333333332
a	1835.6170000000002	1835.640333333333
a	1832.558	1832.581333333333
a	1865.2806666666665	1865.304
a	1924.564333333333	1924.5976666666666
a	1924.5976666666666	1924.631
a	1935.1463333333331	1935.169666666667
a	1922.5279999999998	1922.551333333333
a	1892.5096666666666	1892.533
a	1896.0793333333331	1896.102666666667
a	1896.056	1896.0793333333331
a	1928.379	1928.4023333333328
a	1922.754666666667	1922.7779999999998
a	1935.1229999999998	1935.1463333333331
a	1935.169666666667	1935.193
a	1922.551333333333	1922.5746666666666
a	1941.316	1941.352666666667
a	1922.5746666666666	1922.598
a	1933.619666666667	1933.6529999999998
a	1924.531	1924.564333333333
a	1920.396	1920.4326666666666
a	1933.5863333333332	1933.619666666667
a	1928.4256666666665	1928.449
a	1920.4693333333328	1920.506
a	1928.4023333333328	1928.4256666666665
a	1896.102666666667	1896.126
a	1922.7313333333332	1922.754666666667
a	1933.5529999999999	1933.5863333333332
a	1922.7079999999999	1922.7313333333332
a	1920.4326666666666	1920.4693333333328
a	1959.517	1959.543666666667
a	1943.897333333333	1943.944
a	2025.995333333333	2026.0486666666666
a	1973.939	1973.979
a	1959.570333333333	1959.5970000000002
a	1973.859	1973.899
a	2018.7583333333328	2018.7816666666665
a	2018.735	2018.7583333333328
a	1959.543666666667	1959.570333333333
a	1941.389333333333	1941.4260000000002
a	2012.294333333333	2012.3176666666666
a	1973.899	1973.939
a	2022.4973333333328	2022.524
a	1941.552666666667	1941.576
a	2012.3176666666666	2012.3410000000001
a	1941.352666666667	1941.389333333333
a	1943.8039999999999	1943.850666666667
a	1941.506	1941.5293333333332
a	2012.271	2012.294333333333
a	2022.444	2022.4706666666666
a	2022.4706666666666	2022.4973333333328
a	2018.7816666666665	2018.805
a	2025.942	2025.995333333333
a	1943.850666666667	1943.897333333333
a	1941.5293333333332	1941.552666666667
a	2093.211	2093.2410000000004
a	2093.084333333333	2093.1176666666665
a	2026.8353333333328	2026.8586666666665
a	2056.6079999999997	2056.634666666667
a	2056.634666666667	2056.661333333333
a	2045.958333333333	2045.9916666666666
a	2027.5620000000001	2027.5853333333328
a	2045.925	2045.958333333333
a	2026.8120000000001	2026.8353333333328
a	2093.181	2093.211
a	2027.6086666666665	2027.632
a	2026.8586666666665	2026.882
a	2103.173	2103.2030000000004
a	2103.143	2103.173
a	2093.2410000000004	2093.2710000000006
a	2027.5853333333328	2027.6086666666665
a	2098.6023333333333	2098.629
a	2045.9916666666666	2046.025
a	2103.113	2103.143
a	2056.661333333333	2056.688
a	2093.1176666666665	2093.151
a	2026.0486666666666	2026.102
a	2098.5756666666666	2098.6023333333333
a	2098.549	2098.5756666666666
a	2093.051	2093.084333333333
a	2130.111	2130.141
a	2136.863	2136.886333333333
a	2103.8830000000007	2103.9130000000005
a	2145.294	2145.317333333333
a	2136.909666666667	2136.9330000000004
a	2145.340666666667	2145.3640000000005
a	2131.7943333333333	2131.8176666666664
a	2131.8176666666664	2131.8409999999994
a	2123.5370000000003	2123.577
a	2123.577	2123.617
a	2136.886333333333	2136.909666666667
a	2145.317333333333	2145.340666666667
a	2130.141	2130.1710000000007
a	2103.9130000000005	2103.9430000000007
a	2130.1710000000007	2130.2010000000005
a	2123.4970000000003	2123.5370000000003
a	2131.771	2131.7943333333333
a	2103.853	2103.8830000000007
