segment	debut	fin
A	1551.618	1551.638
A	1551.658	1551.678
A	1552.474666666667	1552.4979999999998
A	1554.7079999999999	1554.7179999999998
A	1553.168	1553.188
A	1552.4513333333334	1552.474666666667
A	1552.4279999999999	1552.4513333333334
A	1551.638	1551.658
A	1553.128	1553.148
A	1553.148	1553.168
A	1587.091333333333	1587.1146666666666
A	1605.5179999999998	1605.5379999999998
A	1579.97	1579.99
A	1554.7179999999998	1554.7279999999998
A	1587.1146666666666	1587.138
A	1608.069	1608.102333333333
A	1605.558	1605.578
A	1554.7279999999998	1554.7379999999998
A	1608.102333333333	1608.1356666666666
A	1605.5379999999998	1605.558
A	1594.9520000000002	1595.0020000000002
A	1579.93	1579.95
A	1595.0020000000002	1595.0520000000001
A	1587.068	1587.091333333333
A	1579.95	1579.97
A	1594.902	1594.9520000000002
A	1611.979	1611.999
A	1612.9056666666665	1612.9523333333332
A	1609.829	1609.8456666666666
A	1614.7320000000002	1614.7720000000002
A	1614.7720000000002	1614.8120000000001
A	1614.8120000000001	1614.852
A	1608.1356666666666	1608.169
A	1609.862333333333	1609.879
A	1612.859	1612.9056666666665
A	1611.3556666666666	1611.3823333333332
A	1611.9589999999998	1611.979
A	1612.9523333333332	1612.9989999999998
A	1609.8456666666666	1609.862333333333
A	1611.329	1611.3556666666666
A	1611.3823333333332	1611.409
A	1616.142	1616.1553333333334
A	1611.9389999999999	1611.9589999999998
A	1635.648	1635.668
A	1654.0770000000002	1654.0870000000002
A	1654.067	1654.0770000000002
A	1635.4279999999999	1635.4479999999999
A	1646.1353333333332	1646.1719999999998
A	1635.4479999999999	1635.4679999999998
A	1624.967	1625.003666666667
A	1616.1553333333334	1616.168666666667
A	1654.057	1654.067
A	1625.003666666667	1625.0403333333334
A	1635.688	1635.708
A	1635.668	1635.688
A	1635.4679999999998	1635.4879999999998
A	1646.0986666666665	1646.1353333333332
A	1616.168666666667	1616.182
A	1646.0620000000001	1646.0986666666665
A	1625.0403333333334	1625.0770000000002
A	1656.527	1656.537
A	1657.2236666666665	1657.2469999999996
A	1655.8870000000002	1655.9170000000001
A	1657.1770000000001	1657.2003333333332
A	1657.2003333333332	1657.2236666666665
