segment	debut	fin
A	1364.2513333333334	1364.2646666666667
A	1360.6023333333333	1360.6256666666666
A	1364.2646666666667	1364.2779999999998
A	1360.6256666666666	1360.649
A	1360.579	1360.6023333333333
A	1364.2379999999998	1364.2513333333334
A	1379.875	1379.898333333333
A	1373.364	1373.394
A	1373.924	1373.954
A	1373.424	1373.454
A	1379.9216666666666	1379.945
A	1373.394	1373.424
A	1379.635	1379.645
A	1379.898333333333	1379.9216666666666
A	1367.7306666666666	1367.784
A	1379.625	1379.635
A	1379.645	1379.655
A	1367.624	1367.6773333333333
A	1403.74	1403.763333333333
A	1374.5806666666665	1374.6139999999998
A	1373.894	1373.924
A	1374.514	1374.5473333333332
A	1374.5473333333332	1374.5806666666665
A	1403.763333333333	1403.7866666666666
A	1373.864	1373.894
A	1367.6773333333333	1367.7306666666666
A	1416.744	1416.774
A	1407.465	1407.485
A	1408.0216666666665	1408.0883333333331
A	1403.7866666666666	1403.81
A	1429.743	1429.793
A	1466.467666666667	1466.504333333333
A	1453.019	1453.049
A	1452.989	1453.019
A	1407.955	1408.0216666666665
A	1429.6429999999998	1429.693
A	1430.5963333333332	1430.6596666666665
A	1430.533	1430.5963333333332
A	1429.693	1429.743
A	1407.505	1407.525
A	1416.714	1416.744
A	1452.9589999999998	1452.989
A	1408.0883333333331	1408.1549999999993
A	1407.485	1407.505
A	1416.684	1416.714
A	1430.6596666666665	1430.7229999999995
A	1466.431	1466.467666666667
A	1488.2326666666665	1488.2659999999996
A	1476.052666666667	1476.0793333333334
A	1476.0793333333334	1476.106
A	1488.1993333333332	1488.2326666666665
A	1466.504333333333	1466.5410000000002
A	1494.5856666666666	1494.602333333333
A	1496.389	1496.409
A	1494.569	1494.5856666666666
A	1496.822333333333	1496.8556666666666
A	1489.1626666666666	1489.2060000000001
A	1489.119333333333	1489.1626666666666
A	1467.707666666667	1467.731
A	1476.026	1476.052666666667
A	1467.6843333333334	1467.707666666667
A	1489.076	1489.119333333333
A	1467.661	1467.6843333333334
A	1496.789	1496.822333333333
A	1496.369	1496.389
A	1494.602333333333	1494.619
A	1496.349	1496.369
A	1488.1660000000002	1488.1993333333332
A	1496.8556666666666	1496.889
A	1507.622	1507.638666666667
A	1526.919	1526.9789999999996
A	1509.5620000000001	1509.582
A	1526.719	1526.729
A	1526.859	1526.919
A	1509.5420000000001	1509.5620000000001
A	1534.935	1534.968333333333
A	1508.4253333333334	1508.442
A	1508.408666666667	1508.4253333333334
A	1508.392	1508.408666666667
A	1509.5220000000002	1509.5420000000001
A	1530.341666666667	1530.365
A	1526.739	1526.749
A	1507.638666666667	1507.6553333333334
A	1530.3183333333334	1530.341666666667
A	1526.729	1526.739
A	1507.6553333333334	1507.672
A	1526.9789999999996	1527.0389999999998
A	1530.295	1530.3183333333334
A	1548.735	1548.7583333333332
A	1534.968333333333	1535.0016666666666
A	1553.3916666666669	1553.418333333333
A	1557.503333333333	1557.5366666666666
A	1535.0016666666666	1535.035
A	1536.985	1536.9983333333332
A	1571.4113333333332	1571.4346666666665
A	1577.369	1577.409
A	1560.1979999999999	1560.224666666667
A	1553.365	1553.3916666666669
A	1548.7816666666665	1548.8049999999996
A	1571.388	1571.4113333333332
A	1536.9983333333332	1537.0116666666665
A	1571.4346666666665	1571.458
A	1548.7583333333332	1548.7816666666665
A	1537.0116666666665	1537.025
A	1560.224666666667	1560.2513333333334
A	1557.5366666666666	1557.57
A	1557.47	1557.503333333333
A	1560.2513333333334	1560.2779999999998
A	1553.418333333333	1553.445
A	1578.792333333333	1578.809
A	1584.8256666666666	1584.859
A	1612.741	1612.761
A	1577.4489999999996	1577.4889999999998
A	1582.265666666667	1582.299
A	1584.792333333333	1584.8256666666666
A	1582.1989999999998	1582.2323333333334
A	1584.0956666666666	1584.122333333333
A	1578.775666666667	1578.792333333333
A	1593.5476666666666	1593.5743333333332
A	1612.781	1612.8010000000002
A	1584.759	1584.792333333333
A	1582.2323333333334	1582.265666666667
A	1612.761	1612.781
A	1584.069	1584.0956666666666
A	1593.5743333333332	1593.601
A	1593.521	1593.5476666666666
A	1584.122333333333	1584.149
A	1577.409	1577.4489999999996
A	1612.921	1612.941
A	1578.759	1578.775666666667
A	1617.1143333333332	1617.1409999999996
A	1629.996333333333	1630.013
A	1618.211	1618.234333333333
A	1634.176333333333	1634.1996666666666
A	1618.234333333333	1618.2576666666666
A	1622.8210000000001	1622.8310000000001
A	1613.1043333333332	1613.1409999999996
A	1622.8110000000001	1622.8210000000001
A	1613.031	1613.0676666666666
A	1613.0676666666666	1613.1043333333332
A	1612.941	1612.961
A	1629.963	1629.9796666666666
A	1629.9796666666666	1629.996333333333
A	1617.0876666666666	1617.1143333333332
A	1617.0610000000001	1617.0876666666666
A	1634.1996666666666	1634.223
A	1634.1529999999998	1634.176333333333
A	1612.961	1612.981
A	1618.2576666666666	1618.281
A	1622.8310000000001	1622.8410000000001
A	1644.04	1644.05
A	1635.429666666667	1635.463
A	1644.02	1644.03
A	1653.8	1653.81
A	1653.79	1653.8
A	1644.03	1644.04
A	1653.78	1653.79
A	1645.76	1645.78
A	1656.132	1656.152
A	1656.092	1656.112
A	1645.72	1645.74
A	1656.112	1656.132
A	1635.3629999999998	1635.3963333333334
A	1645.74	1645.76
A	1635.3963333333334	1635.429666666667
a	1030.5983333333334	1030.6216666666667
a	1031.355	1031.395
a	1030.575	1030.5983333333334
a	1030.6216666666667	1030.645
a	1033.691	1033.7243333333333
a	1032.4976666666666	1032.5343333333333
a	1032.461	1032.4976666666666
a	1033.7243333333333	1033.7576666666666
a	1033.7576666666666	1033.7910000000002
a	1032.5343333333333	1032.5710000000001
a	1031.435	1031.475
a	1031.395	1031.435
a	1038.0606666666665	1038.0973333333334
a	1041.6566666666665	1041.6933333333334
a	1034.531	1034.5610000000001
a	1038.024	1038.0606666666665
a	1034.5610000000001	1034.5910000000001
a	1038.0973333333334	1038.1339999999998
a	1041.6933333333334	1041.7299999999998
a	1041.62	1041.6566666666665
a	1034.5910000000001	1034.621
a	1046.854	1046.8806666666667
a	1044.274	1044.304
a	1042.377	1042.4036666666666
a	1042.4303333333332	1042.457
a	1044.3339999999996	1044.3639999999998
a	1044.304	1044.3339999999996
a	1042.4036666666666	1042.4303333333332
a	1046.9073333333333	1046.934
a	1046.8806666666667	1046.9073333333333
a	1074.522	1074.552
a	1074.552	1074.582
a	1074.492	1074.522
a	1065.3136666666667	1065.337
a	1069.3483333333334	1069.3716666666667
a	1074.692	1074.7253333333333
a	1074.7586666666666	1074.792
a	1065.267	1065.2903333333334
a	1072.976	1073.006
a	1072.9460000000001	1072.976
a	1073.006	1073.0359999999996
a	1065.2903333333334	1065.3136666666667
a	1074.7253333333333	1074.7586666666666
a	1069.325	1069.3483333333334
a	1069.3716666666667	1069.395
a	1076.8686666666665	1076.9019999999996
a	1076.182	1076.2053333333333
a	1077.4053333333334	1077.432
a	1075.4486666666667	1075.472
a	1076.8353333333332	1076.8686666666665
a	1075.5819999999999	1075.612
a	1075.642	1075.672
a	1077.3519999999999	1077.3786666666667
a	1075.612	1075.642
a	1076.2286666666666	1076.252
a	1075.4253333333334	1075.4486666666667
a	1076.802	1076.8353333333332
a	1075.402	1075.4253333333334
a	1076.2053333333333	1076.2286666666666
a	1077.3786666666667	1077.4053333333334
a	1082.2486666666666	1082.3153333333332
a	1083.672	1083.702
a	1079.1253333333332	1079.1519999999996
a	1079.0986666666663	1079.1253333333332
a	1083.702	1083.732
a	1078.4386666666667	1078.462
a	1082.3153333333332	1082.3819999999996
a	1078.392	1078.4153333333334
a	1079.072	1079.0986666666663
a	1082.182	1082.2486666666666
a	1078.5819999999999	1078.6086666666667
a	1078.6353333333334	1078.662
a	1078.4153333333334	1078.4386666666667
a	1078.6086666666667	1078.6353333333334
a	1091.2613333333334	1091.2946666666667
a	1090.2646666666667	1090.3013333333333
a	1083.732	1083.762
a	1090.228	1090.2646666666667
a	1091.2946666666667	1091.328
a	1090.9946666666667	1091.0313333333334
a	1086.094	1086.1206666666667
a	1086.1473333333333	1086.174
a	1091.0313333333334	1091.068
a	1091.228	1091.2613333333334
a	1090.958	1090.9946666666667
a	1090.3013333333333	1090.338
a	1086.1206666666667	1086.1473333333333
a	1096.0973333333334	1096.1206666666667
a	1095.924	1095.954
a	1096.644	1096.674
a	1095.894	1095.924
a	1095.864	1095.894
a	1096.614	1096.644
a	1092.138	1092.1680000000001
a	1092.108	1092.138
a	1096.0739999999998	1096.0973333333334
a	1092.1680000000001	1092.198
a	1096.1206666666667	1096.144
a	1096.9873333333333	1097.0306666666663
a	1100.6706666666666	1100.6973333333333
a	1102.3139999999999	1102.3373333333334
a	1101.614	1101.6473333333333
a	1101.6806666666666	1101.714
a	1100.6973333333333	1100.724
a	1097.0306666666663	1097.0739999999996
a	1102.3606666666667	1102.384
a	1102.3373333333334	1102.3606666666667
a	1101.6473333333333	1101.6806666666666
a	1096.674	1096.704
a	1100.644	1100.6706666666666
a	1096.944	1096.9873333333333
a	1115.4180000000001	1115.4513333333332
a	1103.7686666666666	1103.8353333333332
a	1115.4846666666665	1115.5179999999998
a	1109.92	1109.97
a	1115.4513333333332	1115.4846666666665
a	1115.9846666666667	1116.0113333333334
a	1115.1813333333332	1115.2046666666665
a	1109.97	1110.02
a	1103.702	1103.7686666666666
a	1103.8353333333332	1103.9019999999996
a	1110.02	1110.07
a	1115.1580000000001	1115.1813333333332
a	1115.2046666666665	1115.2279999999996
a	1115.958	1115.9846666666667
a	1121.9563333333333	1121.9796666666666
a	1120.143	1120.1663333333333
a	1120.1896666666667	1120.213
a	1117.4346666666663	1117.4613333333332
a	1117.4080000000001	1117.4346666666663
a	1121.9796666666666	1122.003
a	1116.0113333333334	1116.038
a	1119.1113333333333	1119.1546666666666
a	1119.068	1119.1113333333333
a	1121.933	1121.9563333333333
a	1120.1663333333333	1120.1896666666667
a	1119.1546666666666	1119.198
a	1117.4613333333332	1117.4879999999996
a	1124.093	1124.123
a	1138.0553333333332	1138.082
a	1123.9763333333333	1124.0096666666666
a	1124.123	1124.153
a	1123.943	1123.9763333333333
a	1138.0286666666666	1138.0553333333332
a	1124.0096666666666	1124.0430000000001
a	1130.5776666666666	1130.601
a	1138.002	1138.0286666666666
a	1130.5543333333333	1130.5776666666666
a	1139.8419999999999	1139.8653333333334
a	1124.153	1124.183
a	1130.531	1130.5543333333333
a	1141.072	1141.102
a	1139.8653333333334	1139.8886666666667
a	1140.392	1140.4186666666667
a	1140.652	1140.6786666666667
a	1140.4186666666667	1140.4453333333333
a	1140.252	1140.2853333333333
a	1140.2853333333333	1140.3186666666666
a	1140.3186666666666	1140.352
a	1140.7053333333333	1140.732
a	1140.6786666666667	1140.7053333333333
a	1139.8886666666667	1139.912
a	1141.1319999999996	1141.1619999999998
a	1141.102	1141.1319999999996
a	1140.4453333333333	1140.472
