segment	debut	fin
A	1725.7886666666666	1725.8120000000001
A	1735.83	1735.84
A	1735.84	1735.85
A	1735.82	1735.83
A	1731.182	1731.205333333333
A	1725.7420000000002	1725.765333333333
A	1725.765333333333	1725.7886666666666
A	1731.205333333333	1731.2286666666666
A	1731.2286666666666	1731.2520000000002
A	1768.5410000000002	1768.5743333333332
A	1768.6076666666665	1768.6409999999996
A	1772.741	1772.771
A	1785.296	1785.326
A	1788.078	1788.118
A	1785.326	1785.356
A	1790.716333333333	1790.7296666666666
A	1785.266	1785.296
A	1768.5743333333332	1768.6076666666665
A	1790.7296666666666	1790.743
A	1772.711	1772.741
A	1772.771	1772.8010000000002
A	1788.118	1788.158
A	1790.703	1790.716333333333
A	1788.158	1788.198
A	1795.0320000000002	1795.0420000000001
A	1795.0120000000002	1795.0220000000002
A	1803.121	1803.131
A	1804.621	1804.647666666667
A	1798.374	1798.384
A	1795.872	1795.882
A	1797.914	1797.924
A	1795.882	1795.892
A	1795.0220000000002	1795.0320000000002
A	1797.924	1797.934
A	1797.934	1797.944
A	1798.394	1798.404
A	1803.131	1803.141
A	1803.111	1803.121
A	1798.384	1798.394
A	1795.862	1795.872
A	1804.6743333333332	1804.701
A	1857.1779999999999	1857.204666666667
A	1814.3829999999998	1814.3929999999998
A	1814.4029999999998	1814.4129999999998
A	1857.204666666667	1857.2313333333332
A	1833.3410000000001	1833.3576666666665
A	1837.0720000000001	1837.082
A	1834.0843333333328	1834.1176666666665
A	1837.082	1837.092
A	1812.4163333333331	1812.429666666667
A	1831.659333333333	1831.6760000000002
A	1813.5663333333332	1813.579666666667
A	1833.3743333333327	1833.391
A	1827.2579999999998	1827.2679999999998
A	1814.3929999999998	1814.4029999999998
A	1812.429666666667	1812.443
A	1827.2679999999998	1827.2779999999998
A	1813.579666666667	1813.5929999999998
A	1834.1176666666665	1834.151
A	1822.45	1822.46
A	1831.626	1831.6426666666666
A	1833.3576666666665	1833.3743333333327
A	1822.46	1822.47
A	1827.2779999999998	1827.2879999999998
A	1831.6426666666666	1831.659333333333
A	1834.0510000000002	1834.0843333333328
A	1812.4029999999998	1812.4163333333331
A	1813.5529999999999	1813.5663333333332
A	1837.092	1837.102
A	1822.47	1822.48
A	1804.647666666667	1804.6743333333332
A	1930.745	1930.755
A	1857.2313333333332	1857.2579999999998
A	1930.735	1930.745
A	1947.1373333333331	1947.150666666667
A	1882.317	1882.3370000000002
A	1878.3020000000001	1878.332
A	1965.0710000000001	1965.101
A	1926.833333333333	1926.85
A	1965.101	1965.131
A	1947.124	1947.1373333333331
A	1931.361666666667	1931.375
A	1926.8	1926.8166666666666
A	1926.8166666666666	1926.833333333333
A	1938.489	1938.505666666667
A	1882.277	1882.297
A	1938.989	1938.999
A	1930.725	1930.735
A	1940.042333333333	1940.0556666666666
A	1938.969	1938.979
A	1878.2720000000002	1878.3020000000001
A	1940.0556666666666	1940.069
A	1878.2420000000002	1878.2720000000002
A	1947.150666666667	1947.164
A	1931.335	1931.3483333333331
A	1938.979	1938.989
A	1938.505666666667	1938.522333333333
A	1931.3483333333331	1931.361666666667
A	1938.522333333333	1938.539
A	1940.029	1940.042333333333
A	1882.297	1882.317
A	1985.162	1985.192
A	1992.8756666666666	1992.9123333333328
A	1992.9123333333328	1992.949
A	1982.183	1982.2096666666666
A	2034.537	2034.557
A	1967.37	1967.3933333333327
A	1967.3933333333327	1967.4166666666665
A	2106.865	2106.9116666666664
