segment	debut	fin
A	1527.3263333333332	1527.3429999999996
A	1531.8436666666666	1531.860333333333
A	1523.668	1523.6913333333332
A	1533.2703333333334	1533.293666666667
A	1523.6913333333332	1523.7146666666665
A	1534.037	1534.0503333333334
A	1531.8270000000002	1531.8436666666666
A	1533.293666666667	1533.317
A	1533.247	1533.2703333333334
A	1531.860333333333	1531.8770000000002
A	1527.293	1527.3096666666665
A	1523.7146666666665	1523.7379999999996
A	1527.3096666666665	1527.3263333333332
A	1539.649	1539.679
A	1539.289	1539.3056666666666
A	1534.063666666667	1534.0770000000002
A	1539.9489999999998	1539.9623333333334
A	1539.679	1539.7089999999996
A	1539.322333333333	1539.339
A	1534.0503333333334	1534.063666666667
A	1534.717	1534.733666666667
A	1539.975666666667	1539.989
A	1534.7503333333334	1534.767
A	1539.3056666666666	1539.322333333333
A	1539.9623333333334	1539.975666666667
A	1534.733666666667	1534.7503333333334
A	1539.619	1539.649
A	1570.8283333333334	1570.851666666667
A	1568.3929999999998	1568.429666666667
A	1570.805	1570.8283333333334
A	1568.429666666667	1568.466333333333
A	1570.851666666667	1570.875
A	1568.466333333333	1568.503
A	1571.388333333333	1571.4216666666666
A	1571.355	1571.388333333333
A	1571.4216666666666	1571.455
A	1582.5706666666665	1582.5939999999996
A	1574.359	1574.379
A	1582.5473333333332	1582.5706666666665
A	1574.399	1574.419
A	1574.379	1574.399
A	1588.1256666666666	1588.139
A	1588.112333333333	1588.1256666666666
A	1582.524	1582.5473333333332
A	1588.099	1588.112333333333
A	1574.9589999999998	1574.979
A	1574.9189999999999	1574.9389999999999
A	1574.9389999999999	1574.9589999999998
A	1592.1556666666665	1592.1923333333332
A	1592.119	1592.1556666666665
A	1594.871333333333	1594.908
A	1594.8346666666666	1594.871333333333
A	1592.1923333333332	1592.2289999999996
A	1596.014666666667	1596.0379999999998
A	1595.9913333333334	1596.014666666667
A	1594.7979999999998	1594.8346666666666
A	1595.9679999999998	1595.9913333333334
A	1651.299	1651.329
A	1627.3410000000001	1627.371
A	1637.2769999999996	1637.3269999999998
A	1649.215	1649.2316666666666
A	1651.195666666667	1651.2123333333334
A	1648.665	1648.675
A	1651.1789999999999	1651.195666666667
A	1651.009	1651.019
A	1627.3110000000001	1627.3410000000001
A	1637.227	1637.2769999999996
A	1650.999	1651.009
A	1648.675	1648.685
A	1651.2123333333334	1651.229
A	1650.989	1650.999
A	1648.685	1648.695
A	1649.2316666666666	1649.2483333333332
A	1627.371	1627.4009999999996
A	1637.1770000000001	1637.227
A	1649.2483333333332	1649.265
A	1655.8756666666666	1655.909
A	1653.1823333333332	1653.2289999999996
A	1652.859	1652.8956666666666
A	1657.1629999999998	1657.1729999999998
A	1661.1329999999998	1661.1429999999998
A	1652.9323333333332	1652.9689999999996
A	1653.1356666666666	1653.1823333333332
A	1657.3729999999998	1657.3963333333334
A	1651.359	1651.389
A	1654.8823333333332	1654.909
A	1654.829	1654.8556666666666
A	1655.519	1655.529
A	1653.089	1653.1356666666666
A	1657.3963333333334	1657.419666666667
A	1657.419666666667	1657.443
A	1651.329	1651.359
A	1655.499	1655.509
