son	temps_debut	temps_fin	f0_milieuV	f0_mean	intensite_milieuV	intensite_mean
a	2632.534	2632.6240000000003	134.9532910732832	139.13146263001997	63.889233535397175	62.2778306329637
a	2640.5209999999997	2640.591	119.35552369331256	121.73488986957338	64.7611843564146	65.14144875714561
a	2637.083	2637.153	164.09729880430527	164.7325933653206	75.19017900652369	74.82879156384955
a	2700.795	2700.865	165.26810167594675	165.8509235299195	66.68712348462239	66.1034393359723
a	2787.748	2787.848	155.8301891828742	152.45596075861977	68.80776162018522	68.61565542725076
a	2642.972	2643.052	138.01835227284278	137.66827294670352	67.78923294366913	67.3550300800821
a	2654.155	2654.225	121.00090821029842	122.4184534598158	54.17216985758533	53.680917338487234
a	2782.097	2782.187	157.11179285700334	152.4471952210776	72.2558975077057	70.84543730480324
a	2696.948	2697.018	152.41952860561886	155.46547360472897	75.50858714141425	74.69218402056157
a	2676.192	2676.272	164.0766082412017	165.74566780580867	69.60641389636258	68.64597253630139
a	2759.7529999999997	2759.843	166.55157016330537	166.39422716085429	76.94175802903872	76.89717420705271
a	2711.095	2711.225	134.60755266207352	133.86164650957275	68.58534823442798	68.63069566858772
a	2642.292	2642.3920000000003	155.21363377948734	144.43562836599247	69.11228403339865	67.74636031449774
a	2762.066	2762.176	142.9892369973681	143.03009001067062	66.96903131935143	66.58662458960878
a	2710.825	2710.905	180.61119358083988	179.26255327806174	79.98693202759552	79.5445282381344
a	2678.97	2679.09	151.96718513952828	150.50928969701593	73.25195811407684	72.77576724442325
a	2667.363	2667.4429999999998	182.74222622200838	179.61486262467278	65.87447668840107	66.56115397984775
a	2656.364	2656.434	130.5076477666006	129.90654048177885	64.14283093990603	63.13395275269474
a	2796.7140000000004	2796.804	151.9884293929912	150.35090823148795	70.92498742957878	69.88500832523647
a	2746.54	2746.61	115.0683822414489	115.66874838423504	62.416562760388516	62.075443436901956
a	2666.893	2666.9629999999997	159.33178065156244	159.08111818744143	69.98057578753492	69.37251936756057
a	2697.048	2697.1279999999997	187.98470679671232	185.7969597933991	74.04838912488151	73.41492191136322
a	2653.935	2654.025	158.88639162346757	158.2895498592414	66.44084633580299	65.19197654840905
a	2797.864	2797.994	144.37040457455456	148.93989912928112	60.99998843620288	61.77808650312086
a	2807.1020000000003	2807.202	146.35338468557245	145.76954326987007	70.33813110107	69.60983007612235
a	2845.842	2845.942	204.93345615579383	203.1714819702061	68.1435004665458	66.80724925463295
a	2809.72	2809.81	136.66948138513936	133.74981661948243	68.42567382795168	66.28930899503644
a	2843.0609999999997	2843.151	168.22490304353616	166.61701478236145	69.95777435257669	68.3647183026713
a	2862.817	2862.897	134.9038992402472	134.83455445580114	62.8566537731442	62.57159324291148
a	2884.5229999999997	2884.603	141.73893608685708	140.0699357728652	69.8502226663107	69.37917620257493
a	2799.095	2799.165	146.0792623849094	145.14244212554308	68.5364951169235	68.07220309212201
a	2864.627	2864.717	126.11857919435903	127.67164665194733	63.72022069854604	63.45057962383761
a	2799.395	2799.525	149.2513376885433	148.92374393198068	69.24284564604484	68.51979370385115
a	2875.452	2875.522	197.93119980751817	196.09372788326107	75.31339514924588	74.33604180827908
a	2889.316	2889.3959999999997	162.48650830828296	162.33057188639415	80.47482970346532	79.67585717347731
a	2959.905	2960.045	158.15672892673328	155.09560284818065	70.5869132019355	70.14040879524286
a	2939.415	2939.515	139.00601079339106	137.654379808483	74.6580332199329	75.33309838853349
a	2943.8190000000004	2943.9990000000003	--undefined--	95.04895723182008	81.03348588625758	79.49615133852602
