son	temps_debut	temps_fin	f0_milieuV	f0_mean	intensite_milieuV	intensite_mean
a	2767.409	2767.559	117.24370035815299	115.21161502561648	66.25054956331776	64.59871055022879
a	2771.634	2771.7140000000004	119.9131729148874	119.9632829341807	53.66517204811499	53.78239853936529
a	2951.3309999999997	2951.4309999999996	132.06889602192692	134.2150229537111	75.07841584873306	72.83076495356299
a	3031.138	3031.208	126.91745239222358	126.44524780667831	68.85395468670285	68.0303987278205
a	2931.711	2931.781	183.89804299316688	174.57020899761807	65.33030718906053	69.27250294161746
a	2836.283	2836.383	142.8708943729743	143.58844234088954	77.03941366302828	76.05978525042643
a	2846.2	2846.28	--undefined--	135.41956947376062	71.45847106473386	71.5669312964821
a	3077.723	3077.843	163.7805633234298	160.24785703762257	64.26052470474495	67.61153443954996
a	2884.929	2885.0190000000002	125.67077954389592	128.86148797117505	70.74025930961221	69.93818684250137
a	2885.989	2886.1090000000004	97.63689457354853	113.68945474901976	68.06535139940631	68.02583599810917
a	3045.322	3045.522	107.74627011089301	108.65546872006529	64.46232806278634	65.61998979284476
a	3231.393	3231.473	135.76079506912177	138.58887581735343	61.44397745120966	64.2669026153703
a	2881.914	2882.014	116.25150264937017	116.46635838313559	62.07527669446836	61.17369146823048
a	2950.611	2950.6809999999996	158.240070827651	157.85711270713858	74.2903089086484	73.38224686286317
a	3329.386	3329.466	167.85681239290932	168.42911286454978	76.08118231085734	75.2303563116749
a	3221.512	3221.612	122.82775833799418	124.38811881319789	75.88012507615864	75.68326317593116
a	2879.13	2879.25	149.68937600498685	147.33838556467222	73.10641986709196	71.88217200213802
a	3221.222	3221.382	132.57472373602764	131.96406939473798	76.98501250375493	78.48115770163714
a	3045.562	3045.6620000000003	105.66254377373457	106.80529426551519	64.33018558724804	62.58597242640714
a	3220.992	3221.1220000000003	199.50971583295805	193.48232032387483	79.72564764173986	78.80411316493041
a	3038.3340000000003	3038.4040000000005	200.4863018790267	201.7258311252811	84.06786198822526	81.72591567974183
a	2787.7259999999997	2787.796	146.85670790177204	147.0265899242003	68.30023986468163	66.72513346241766
a	3031.6479999999997	3031.758	122.0352867621123	120.46052174932952	70.49780390732494	69.74158012954645
a	2811.7459999999996	2811.8259999999996	198.0375552358094	199.62434454844256	73.06222338729272	73.4168724702568
a	3314.232	3314.322	165.31305022516202	162.07002847424212	70.52399046126212	68.60381067250012
a	3328.716	3328.7859999999996	134.750079408924	136.02245977594288	73.57546136939317	73.40706492295387
a	3199.2129999999997	3199.2929999999997	128.28310227981535	133.48943778764092	71.13141299944627	72.7117329303444
a	2968.853	2968.953	114.1976624963528	117.50047629502129	74.34567444273817	73.23506018969563
a	3131.538	3131.6279999999997	144.82281762677576	142.23428313792766	62.08750031842286	61.121653105230045
a	2852.66	2852.73	230.27521716756596	227.91335582538994	80.12940406253301	79.84664293928145
a	3547.073	3547.173	179.06869248640336	177.90596896738123	85.04426941252434	85.3264944267394
a	3646.513	3646.603	158.57157584095754	157.12867876007473	80.93159488646896	79.8474040004133
a	3768.8459999999995	3768.9159999999997	203.05654798731254	200.8478537744862	77.2335696556238	76.33331399782423
a	3394.522	3394.6020000000003	136.38251641263756	138.1562194360161	76.83592962956418	75.5244789565265
a	3632.3559999999998	3632.426	125.54794383869854	125.36826268480324	74.51025263670948	73.49304851481527
a	3634.3259999999996	3634.406	211.95346014458744	211.97486150254636	79.57907570401099	78.22625912811148
a	3632.776	3632.8459999999995	173.29587703934024	171.10410060153197	70.37822071443	69.65869131165107
a	3329.9759999999997	3330.046	138.63365583350068	139.4632821042069	80.6308929891421	79.05629266842537
a	3613.42	3613.51	--undefined--	156.31658699231434	77.66580885950958	79.63313831185486
a	3717.673	3717.863	106.19820728375045	108.25831419207783	68.89661886260802	69.87639778994522
a	3375.387	3375.487	149.79478503000323	149.4001590224047	76.40915843025164	74.51500852442325
a	3507.928	3507.998	167.34542392819526	169.78623476806905	78.46310492187904	76.95326555245197
a	3711.2459999999996	3711.3259999999996	117.86494232824599	117.90358489583109	58.36432286504465	61.78728375949065
a	3691.184	3691.2540000000004	201.66128066295747	195.59792839538113	80.91688836543254	81.19190993324614
a	3393.042	3393.132	168.62781281188273	167.30629084123095	82.73231607091452	82.7378553862116
a	3539.699	3539.789	166.1573924764604	166.7425806213666	79.90857853324123	76.42461184482323
a	3330.116	3330.1859999999997	185.6966584894735	184.3008181229844	78.51461830510833	78.25881968877327
a	3509.008	3509.098	140.8625915298377	141.97111164185984	79.76221769909824	78.56051914876547
a	3767.586	3767.6859999999997	220.52546092621645	215.80473231357456	77.91964383260257	78.26107679179079
a	3465.1009999999997	3465.1809999999996	186.8021785991156	183.61443596172307	80.78326249053214	81.47502779059336
a	3720.073	3720.153	159.61728576465225	157.4857493544145	71.26623141302646	70.19426302778305
a	3614.52	3614.6	190.59739404034684	185.82988542219107	81.53040257661594	79.65942116667941
a	3614.35	3614.44	158.69719318823587	156.69337921116076	83.14041997950596	81.08611403309018
a	3767.336	3767.4159999999997	130.65928215081203	131.72941795496988	75.59804188764942	72.14197007268533
a	3465.801	3465.8709999999996	173.09208457186944	172.29473196468058	73.40118721163985	72.2750309009761
A	1927.807	1927.8470000000002	164.92015476422685	164.99375742659097	65.49979757246992	64.40677450327866
A	1904.065	1904.115	143.49404032199243	142.50878574228136	67.57050115343125	66.8775102914173
A	1913.405	1913.525	163.4038521355096	159.74102014710326	67.88840240474947	67.03634929700348
A	1915.525	1915.705	113.68572279540238	113.0765674130355	59.70270456890985	58.637835193987726
A	1914.635	1914.725	116.87269653809821	114.86701929413805	60.027166377024756	59.01752930642277
A	2033.118	2033.2479999999998	183.59104420533873	180.70350972681558	60.21983814743246	63.283457903179354
A	2000.239	2000.319	173.12630391633232	174.74668601627772	76.5897718151133	74.38554256673892
A	1957.461	1957.511	107.70728099494859	109.33482081940025	67.4551506042379	65.64223944263499
A	1983.9620000000002	1984.0720000000001	152.48662100584482	150.37740465114723	62.36759053250436	63.380599586691844
A	2018.257	2018.287	--undefined--	--undefined--	46.43800238247604	46.83062155888297
A	1968.5020000000002	1968.5320000000002	123.08411841249334	123.67397719715264	61.1832182708906	61.60717486615981
A	1976.9289999999999	1977.009	209.05489247315282	203.2584926933333	72.49347057435293	70.90820606251839
