son	temps_debut	temps_fin	f0_milieuV	f0_mean	intensite_milieuV	intensite_mean
A	3188.2709999999997	3188.301	140.84145954892966	138.92371810589543	71.26687831836883	71.05694636569646
A	3183.499333333333	3183.546	--undefined--	159.16412345248335	66.20564897705758	65.89690559590599
A	3194.103	3194.143	--undefined--	131.70312009775952	48.106902834051375	57.02552517553314
A	3190.8709999999996	3190.924333333333	110.57201677759282	111.79242580139706	69.41811668124244	69.15130753833468
A	3190.9776666666667	3191.031	123.78201348718203	124.82724012867246	68.52255419923793	68.94272827775039
A	3188.331	3188.3609999999994	126.97549099543353	126.316573635226	71.40930302092895	71.54444619431656
A	3183.452666666666	3183.499333333333	134.34834898877574	133.0800440143803	69.16102986280068	69.3508083627072
A	3189.761	3189.781	116.0509913006873	116.37750873551755	72.45322110476239	72.52896319321458
A	3189.781	3189.801	113.03113789665797	113.00367964773777	73.01413632942004	72.74865624682882
A	3184.619333333333	3184.6360000000004	119.22441474252155	119.2134842447885	65.07893590292142	65.08733249446769
A	3183.7259999999997	3183.7459999999996	109.2441473954132	109.32096249202951	67.20739728858983	67.05176120855539
A	3184.586	3184.6026666666667	123.45301660880676	123.48327560330107	65.77156291314277	65.7717290854169
A	3190.924333333333	3190.9776666666667	121.31651494908039	121.0423584865608	69.6117063944842	69.80970659750858
A	3188.301	3188.331	132.60855113167395	132.75389433951324	74.11036337130577	73.9768149877624
A	3189.741	3189.761	126.2981703614343	126.25541027704159	71.95667895669268	71.9031201994949
A	3184.6026666666667	3184.619333333333	120.37904279587649	120.44136433414207	65.53609370070465	65.52795467571865
A	3194.143	3194.183	113.61213787211135	115.7902792778556	66.74607794382823	66.16420265485216
A	3211.076666666667	3211.1133333333337	114.2131618384647	114.23567880665126	68.81477861953415	68.77594005872089
A	3194.893	3194.9229999999993	127.93313913125384	127.92793628940038	71.18304270512438	71.03068996993754
A	3224.196	3224.219333333333	123.73748260983609	124.87593397553971	74.81996202992275	74.6018279872668
A	3194.863	3194.893	130.27248223577917	130.30140066762345	73.39003590791714	73.09636097839552
A	3205.2076666666667	3205.241	119.3118155896621	119.15755113969102	70.60918159873728	70.23935816829363
A	3210.21	3210.2366666666667	140.1455618439809	139.38360527867846	75.73219631479108	75.2063617537916
A	3212.381	3212.411	134.8683966816447	134.7840598999013	73.43446744116952	73.16671405800723
A	3210.2633333333333	3210.29	132.55434223502786	130.7148160192658	73.37497772467523	73.48655638971681
A	3211.1133333333337	3211.1500000000005	110.05793190530332	109.92094705233569	67.53984604754179	67.15049865673157
A	3211.396666666667	3211.453333333334	112.69292489455437	115.16083549177847	65.83895065222369	65.87985527801178
A	3224.242666666667	3224.2660000000005	119.22541727708588	119.21007390600016	76.01919498227376	75.99729146626784
A	3210.2366666666667	3210.2633333333333	134.52899185786077	134.42461597457074	76.44622867865543	76.2747943967315
A	3211.34	3211.396666666667	114.27414121056306	114.30701909218217	66.43488957278356	66.08360577042043
A	3224.219333333333	3224.242666666667	119.45040337758219	119.44029844272346	76.59039335506306	76.50476842194954
A	3225.636	3225.652666666667	124.84696261277786	124.85824021135655	71.7001067627168	71.73409453219082
A	3211.04	3211.076666666667	119.56693599780934	119.61122626194128	69.23023685135989	69.05998150433227
A	3211.453333333334	3211.510000000001	139.6013641128005	139.663003017786	62.876897681725666	62.975849320985986
A	3205.174333333333	3205.2076666666667	120.26773341770424	120.75163638486097	71.51338719354024	71.44117815442145
A	3225.652666666667	3225.6693333333337	123.03686668852215	123.00974612717592	71.86309764557849	71.76827288880361
A	3194.833	3194.863	131.5241261478977	131.6322392762543	68.47462824667134	69.01204476791139
A	3212.411	3212.4409999999993	129.93074808978062	130.02685508702828	70.57071791185228	70.25313094763786
A	3205.1409999999996	3205.174333333333	133.84652516436674	129.80059740547085	63.56972930796759	65.89061429021766
A	3212.3509999999997	3212.381	136.5250331009262	136.13795709577192	70.23757482663177	70.31442712852868
A	3194.183	3194.223	105.76685178505835	106.87240799794787	63.873466770153634	63.94435011511571
A	3251.1726666666664	3251.1959999999995	112.27629155857929	110.93873749381022	61.132463291743186	61.70706676270353
A	3227.1459999999997	3227.172666666667	123.99456837061535	123.25667528360721	70.0177212803551	69.99522430936916
A	3260.631	3260.641	124.80436133875388	124.80436133878237	71.37081301199841	71.27593359659998
A	3226.1259999999997	3226.156	107.04184063132034	107.0824114357658	68.90009612919454	68.85747530624678
A	3251.1259999999997	3251.1493333333333	130.03752862674168	128.0130619776035	67.17995184907556	66.93545198161252
A	3260.6209999999996	3260.631	--undefined--	125.51631524712154	69.72299311670726	69.60140734288873
A	3226.186	3226.2159999999994	100.8601129661547	101.5071193855484	64.49576389107597	64.95430390963335
A	3232.525333333333	3232.558666666667	159.12453452747272	155.5518070562156	60.51830335368873	60.49476348476336
A	3227.172666666667	3227.199333333333	122.37355941031218	122.31944356872587	70.92790901863683	70.8483830483533
A	3226.156	3226.186	104.48971003230824	104.5032760857185	68.43052688551144	68.41152634026852
A	3260.641	3260.6509999999994	123.04084535126259	123.04084535130467	71.8033001303524	71.75526432253965
A	3232.492	3232.525333333333	118.12412184680878	122.29730295639843	67.25347259699835	67.00905791833384
A	3225.6693333333337	3225.686000000001	120.69830643163588	120.74062412987011	70.8815433547049	70.96787450824192
A	3227.199333333333	3227.2259999999997	120.34182383511975	119.77310189437	69.60084392529267	69.2824506083163
A	3251.1493333333333	3251.1726666666664	117.3148912463314	117.9069284201275	67.90127668909707	67.76071311966925
A	3232.558666666667	3232.592	156.48995886846404	156.1217858110012	54.78911604854391	53.6762549842105
A	3262.9643333333333	3262.991	151.9960795701413	152.22117078090824	70.53854936977334	70.43317891385439
A	3262.9376666666667	3262.9643333333333	154.17280209959	154.13367994073707	73.29293570806247	73.13276226642684
A	3262.9109999999996	3262.9376666666667	--undefined--	153.849735592146	70.02204126727509	70.26014319913918
A	2982.682666666666	2982.716	181.0802527660388	179.77460953041492	62.156930024444776	61.99704959662124
A	2985.597	2985.6203333333333	166.04968631349675	166.55260236563618	70.10848689007756	69.72250694322278
A	2982.6493333333333	2982.682666666666	153.89541781706552	153.37156601618156	65.17953461822621	66.02164705900958
A	2982.616	2982.6493333333333	131.1791832124776	131.1361577413919	71.30869783394525	71.18946458939274
A	2985.6436666666664	2985.6669999999995	88.27887434733337	88.10237205261801	64.15002583040398	64.60195034185742
A	2985.6203333333333	2985.6436666666664	91.63798878141166	91.14708645217031	67.3944413031517	67.54383713982594
A	2988.030333333333	2988.0636666666664	114.68860007123332	114.56287280759265	72.2337178436042	72.28551559000492
A	2995.02	2995.043333333333	111.90063000064922	111.13877035635115	69.96003388963504	69.50575412624809
A	2993.49	2993.5133333333333	141.92278659193965	145.97000037233383	68.64101053980218	68.08496210886634
A	2988.0636666666664	2988.097	113.29807040040319	113.74847285483315	69.4227045296873	69.95903876741299
A	2995.066666666667	2995.090000000001	108.64747528263578	107.9934247623053	68.22938234418699	67.95054316685727
A	2999.4446666666668	2999.4613333333336	118.91225245164564	118.95299480701223	70.78357770383762	70.74951486250956
A	2987.9970000000003	2988.030333333333	112.82086388216014	113.51343374455435	72.75293223137373	72.70896242093014
A	2993.536666666667	2993.5600000000004	112.83939420378005	110.7520413309467	64.71621920380258	64.97704944964978
A	2993.5133333333333	2993.536666666667	126.97482915113063	127.74216539439485	68.82852324998632	68.71718348148806
A	2999.428	2999.4446666666668	123.70745632800804	123.904259864543	69.81361188993574	69.86592222094848
A	2995.043333333333	2995.066666666667	107.63642298838249	108.18372221759577	68.32726111849662	68.61001421686206
A	3015.971666666667	3015.998333333333	118.52870459353345	118.63667874780582	73.72105141577555	73.53478779493364
A	3015.945	3015.971666666667	120.31545282188212	120.44422802932228	74.36010574200383	74.24296674616777
A	3015.998333333333	3016.025	118.3290542867023	117.05759250348417	70.20018122216817	70.28151359177545
A	3023.325333333333	3023.3520000000003	135.78285721073598	135.26633697030755	64.6121338946962	64.3791303582635
A	2999.4613333333336	2999.4780000000005	115.97621939518662	116.00578125267803	71.21026523684397	71.03379545993347
A	3021.6620000000003	3021.692	121.63584976890968	121.58699959013713	78.14802069672889	77.85941130027494
A	3016.145	3016.175	124.00441883226055	124.20288547967913	72.7986615460586	73.0052313046312
A	3021.722	3021.7520000000004	116.53818029831645	116.39106379769778	78.08513826010774	77.90526160154609
A	3016.115	3016.145	127.20729552948592	125.7491123809763	72.2394762255073	71.42690172571376
A	2999.7346666666667	2999.7513333333336	110.41910418680595	110.47468173553746	69.2503943759776	69.22873782758549
A	3021.692	3021.722	116.85645695846299	117.00306217420203	78.2722071257615	78.20213387821097
A	3023.272	3023.298666666666	126.06649906866411	125.87786499673281	65.42339473714608	65.16750393008712
A	3023.298666666666	3023.325333333333	130.99967340416376	131.18732347586996	66.16619892212715	66.17278768631147
A	3016.175	3016.205000000001	129.0523170343967	128.96689911477264	72.69560576198866	72.54665968820635
A	2999.718	2999.7346666666667	112.06904537166557	112.10231389212086	69.00906878930562	68.88183933280465
A	2999.7513333333336	2999.7680000000005	110.54696414958734	110.4335444842515	68.46179760501116	68.37789048845951
A	3032.832000000001	3032.8820000000005	128.16978822814573	127.0935077463495	66.04062158024851	66.14108481492161
A	3042.0559999999996	3042.0826666666667	122.65030076014753	122.36821146245498	71.97559154179224	71.713142232385
A	3042.1093333333333	3042.136	118.92558775599863	117.74439315318853	68.82692570817106	69.09645898441198
A	3032.782	3032.832000000001	128.78437849914113	128.62254000468792	70.09758474731594	69.56927635956056
A	3032.732	3032.782	125.41130463692804	126.74487265106363	69.416974222419	68.26714448446637
A	3042.0826666666667	3042.1093333333333	119.96744240155238	120.05398453205949	73.16982485806582	73.01571977200362
A	3054.09	3054.1	--undefined--	--undefined--	55.94620436664857	55.96640052547053
A	3048.46	3048.4899999999993	113.96245581096132	113.32946078065714	66.7969403705138	66.32090561462763
A	3053	3053.04	151.29955010681704	152.02105055585704	65.13000026913039	65.04063136963549
A	3054.356666666666	3054.393333333333	102.59738435959824	103.25225509103122	67.5246443748674	67.51261886647248
A	3052.96	3053	137.75390936393777	137.45128586561364	66.21203153024328	66.46978628751766
A	3054.393333333333	3054.4299999999994	109.92893162212627	108.48093110740174	64.73893181423499	64.31217165938618
A	3047.35	3047.37	130.84423379088733	130.92999035677894	69.52803621215998	69.36236805465305
A	3045.2726666666663	3045.2959999999994	112.63893245439516	112.15934505645203	65.56809003301007	65.41384302321663
A	3048.43	3048.46	112.27470074469328	112.34004989884701	68.43775599079395	68.36314193832004
A	3047.37	3047.39	136.1288192483097	136.15343378910097	69.19493696301656	69.2180816764391
A	3048.16	3048.17	--undefined--	145.1756393876817	62.26979570786767	62.8666730861933
A	3104.276	3104.296	142.26969055200624	142.26694126419386	76.33307852645801	76.37154422284128
A	3054.32	3054.356666666666	106.61194467466427	106.61274663878656	69.40498042014029	69.24867776857016
A	3048.1800000000007	3048.1900000000005	139.1968646675036	139.19686466741473	68.0258018866804	67.92336381502224
A	3054.1	3054.11	--undefined--	--undefined--	56.43764941521725	56.33635948969503
A	3047.39	3047.41	141.3420144104409	141.06417410479335	68.66667435379901	68.50438861099329
A	3052.92	3052.96	124.68500695270995	125.22500068019197	68.81830043995389	68.43335786150018
A	3045.2259999999997	3045.249333333333	113.38862753586177	113.1767609848336	67.49388792984975	67.35762487926272
A	3054.11	3054.1199999999994	--undefined--	--undefined--	55.67753505145518	55.64482767501115
A	3045.809333333333	3045.8426666666664	109.74782614102978	110.33034601062333	65.4827842333627	65.34534524076858
A	3048.4	3048.43	109.87341160908977	109.84767381901307	67.9842281834735	67.97469447684154
A	3048.17	3048.1800000000007	143.0285898630329	143.02858986291963	66.9945628780656	66.80551982828698
A	3045.776	3045.809333333333	--undefined--	--undefined--	50.06913162279747	58.61919058988832
A	3045.249333333333	3045.2726666666663	112.95012569743277	113.0275589272909	67.05348929655045	67.00702967367201
A	3045.8426666666664	3045.876	113.36235427469671	113.06419692469089	62.119248264442646	62.25946839073657
A	3104.366	3104.392666666666	139.33128489606145	139.2989549223099	74.98868640876121	75.13704980101636
A	3113.9376666666667	3113.9709999999995	192.68827212034927	190.898554863565	70.87163355990499	70.87533954912709
A	3104.316	3104.336	145.10855517303125	145.1009398059839	77.6977537311202	77.74659746087332
A	3104.392666666666	3104.4193333333333	132.72941288102837	132.62911117142798	76.88681872051447	76.67254497276923
A	3104.4193333333333	3104.446	124.69858236057101	124.69021048382007	75.6249830339412	75.57229564786155
A	3104.296	3104.316	144.38445708519333	144.3336441478939	78.52914069060499	78.37152104988137
A	3120.873	3120.9063333333334	116.88629772977532	116.73636913685104	69.54012761385788	69.60980074444106
A	3106.6459999999997	3106.676	123.2101173952758	123.31747015401686	70.23518160981878	70.03960411113971
A	3106.676	3106.706	125.01397191752787	124.93697242634431	70.44703431361563	70.37690434511572
A	3113.8709999999996	3113.904333333333	179.10678872639602	178.6392413781183	76.57733605184791	75.86391331413122
A	3106.706	3106.7359999999994	123.25760932737207	123.36412260026627	68.37999618229146	68.3793112129263
A	3120.9063333333334	3120.9396666666667	118.01553541348773	118.12622626883224	70.36185274111786	70.43967044828077
A	3113.904333333333	3113.9376666666667	193.0698153033812	192.58651319266528	73.8666366870457	74.22048863914814
A	3127.3070000000002	3127.3303333333333	125.03362675637571	125.40314473381305	64.73582233148566	64.56339392570715
A	3121.6929999999998	3121.7129999999997	--undefined--	118.32766162835159	67.11051893793713	67.10552275372741
A	3121.7329999999997	3121.7529999999997	113.402445292244	113.42373546243667	68.51506930801304	68.63222820714918
A	3121.7129999999997	3121.7329999999997	114.75638725686434	114.91040491570679	69.96730101899875	69.75972169237588
A	3169.5429999999997	3169.579666666666	134.75421572089047	134.7489497031593	72.95992740989611	72.68870009732919
A	3127.3303333333333	3127.353666666667	129.48422082887376	128.63615748075537	63.19459850149373	63.29713654437864
A	3169.616333333333	3169.6529999999993	165.63978003188643	164.72126999748306	68.63718975798649	68.4624386088426
A	3127.353666666667	3127.3770000000004	130.66229525392725	130.2849227258678	61.43807115377475	61.31393368316148
A	3166.203	3166.2129999999997	145.65666850200944	145.65666850200915	73.98302337863369	73.93110883038808
A	3166.2129999999997	3166.2230000000004	146.14406681367868	146.14406681369434	74.25374765643491	74.23642899220693
A	3120.9396666666667	3120.973	121.53435144240125	121.09418364951232	70.25407036717293	70.08852108955442
A	3166.2230000000004	3166.233000000001	147.1562142497959	147.1562142497778	74.33104357581482	74.32912052515013
A	3169.579666666666	3169.616333333333	149.63377083835792	149.61798483691365	71.74717198162442	71.7106316471904
A	3181.696	3181.729333333333	146.76090691434626	147.191596111786	73.53051903363779	72.91851260787882
A	3170.867333333333	3170.9006666666664	131.18422737824704	131.5567089794245	76.1222563733522	76.0374077922073
A	3181.729333333333	3181.762666666666	139.80712241275293	139.56977023286032	73.73457935482301	73.6821975454694
A	3175.364	3175.3906666666667	122.97047408346408	123.35073004581908	68.09503102926577	67.81756106738837
A	3175.3906666666667	3175.4173333333333	117.10561383335971	117.17933435760186	68.0293390733734	68.06345531997462
A	3170.8340000000003	3170.867333333333	--undefined--	135.47008911234227	71.18531598553231	72.0908862419049
A	3181.762666666666	3181.796	131.41623535659588	130.79855305757178	70.6100038325456	70.53041450665315
A	3170.9006666666664	3170.934	126.44602888439626	126.34281362349323	73.62578678347117	73.57208070036151
A	3175.4173333333333	3175.4440000000004	114.26383234063188	114.33436168178856	67.9150423685612	67.93326653145408
A	3183.406	3183.452666666666	118.56852569909283	118.75756338069421	70.22279119267145	70.11234839475493
A	3182.8293333333336	3182.8526666666667	112.66649324945122	112.93610545389554	70.01173566266857	69.99534473945852
A	3182.8526666666667	3182.876000000001	109.76083669891389	109.93423275642652	68.79644177758156	68.85301570839039
A	3182.8059999999996	3182.8293333333336	120.33632113711533	120.66426969801178	70.73789587886536	70.5010033991457
A	3183.7659999999996	3183.7859999999996	105.65150100228836	105.65279033139952	66.7101921273507	66.65328250248865
A	3183.7459999999996	3183.7659999999996	105.66109697295872	105.73565573677618	67.02149150997067	67.02421129181622
a	3562.7813333333334	3562.808	155.41469991689561	156.57135190664292	57.07503032521794	57.38598776907418
a	3558.2259999999997	3558.2526666666668	--undefined--	--undefined--	40.25633638330746	50.09295508701464
a	3610.2529999999997	3610.283	128.76367344323566	128.18618131442832	75.31787286924714	74.7275212724121
a	3528.4330000000004	3528.463000000001	131.38749067519413	131.40869663194314	73.6904369963499	73.63645755847341
a	3609.9763333333335	3609.999666666667	150.71886002155352	150.21367925521326	80.81162962069396	80.44622327897855
a	3558.279333333333	3558.3059999999996	118.08248663014561	117.666790797942	69.04002315171047	68.82474291579287
a	3541.269333333333	3541.296	108.67182366920754	110.47004295789912	69.25710011277049	69.00343497588457
a	3546.677	3546.700333333333	119.41098375432965	118.6547570301595	74.87109148649888	74.4655209416507
a	3638.0723333333335	3638.095666666667	115.17113972172318	114.72356842727335	70.14196309731425	70.16966452813867
a	3633.0646666666667	3633.088000000001	114.99291137458509	114.24902095056078	70.97749381656428	70.64305575539761
a	3617.964666666666	3617.988	115.49318685557664	115.74180425554795	68.44429560525808	68.37165747245086
a	3633.0413333333336	3633.0646666666667	116.76976937207887	116.87907431345535	72.07222554041196	72.00914917876946
a	3617.7146666666663	3617.741333333333	107.81070431239426	107.89479995582006	69.81251250720688	69.7741354434493
a	3637.545666666667	3637.5823333333337	132.96615202686095	132.84113288297394	75.72592668099321	75.84720288783815
a	3638.095666666667	3638.119000000001	113.621770443525	115.44772884898498	68.61525026417381	68.38107892572782
a	3610.6996666666655	3610.726333333333	176.61667042155136	176.06778018143245	72.91143517912902	72.90935000099238
a	3626.632666666667	3626.656	112.52390522321447	112.88814927566374	71.5231891171272	71.70167433835415
