son	temps_debut	temps_fin	f0_milieuV	f0_mean	intensite_milieuV	intensite_mean
A	1551.618	1551.638	199.2662770055911	199.4535837723475	67.96147274562628	67.83304706558265
A	1551.658	1551.678	197.62799200029275	198.1010252042909	70.37213491122549	70.14293188541983
A	1552.474666666667	1552.4979999999998	229.4167261436555	228.83428216180738	65.19424658606654	64.93533565251659
A	1554.7079999999999	1554.7179999999998	--undefined--	--undefined--	20.530316551235494	20.995814106324303
A	1553.168	1553.188	192.14964516198685	192.1885202956284	50.55654144435693	51.07552447215341
A	1552.4513333333334	1552.474666666667	231.6582757581992	231.95012254095084	66.2049308441139	66.18407193812513
A	1552.4279999999999	1552.4513333333334	238.30830449851868	237.34657933407766	64.81139814212675	64.63985729295368
A	1551.638	1551.658	197.18918028258486	197.17946259448507	69.62864965452843	69.65546066237441
A	1553.128	1553.148	191.69043340167372	191.69320643669582	57.32998628020195	56.830496900560576
A	1553.148	1553.168	192.7564492962836	192.74259952178517	56.50974023145968	56.41648065452464
A	1587.091333333333	1587.1146666666666	208.47867848966862	208.01544025571835	56.175819258390185	56.08751816787017
A	1605.5179999999998	1605.5379999999998	318.4470536460983	318.70323534745165	66.23187566732568	65.92815912897619
A	1579.97	1579.99	212.96062915246736	212.73852893441727	57.233406030838395	57.089552508193435
A	1554.7179999999998	1554.7279999999998	--undefined--	--undefined--	22.20941360416387	22.728560778791497
A	1587.1146666666666	1587.138	203.3958638409476	203.45845591701834	52.416454603757174	52.26099571649683
A	1608.069	1608.102333333333	--undefined--	--undefined--	47.33146307959633	52.75839920851284
A	1605.558	1605.578	310.8432323828817	310.879073947918	64.43150073309886	64.37854038037366
A	1554.7279999999998	1554.7379999999998	--undefined--	--undefined--	27.028810219227932	27.698441209819737
A	1608.102333333333	1608.1356666666666	222.61054015121772	224.17203693978792	64.52764593368134	64.5150547287796
A	1605.5379999999998	1605.558	319.7344719496455	319.2810821366847	67.23594370138113	67.16856600646001
A	1594.9520000000002	1595.0020000000002	268.6687798803871	275.3004905004575	65.33827148827027	65.43487236989331
A	1579.93	1579.95	--undefined--	210.54244907590862	55.29089124480933	55.421839906916325
A	1595.0020000000002	1595.0520000000001	405.4957675104059	390.9894477022988	54.50912398833466	57.19797948600505
A	1587.068	1587.091333333333	210.85925699061997	211.30229692006415	57.62303042226927	57.146858873110986
A	1579.95	1579.97	209.10930072013656	209.37504282923035	58.66919843755248	58.52597605125156
A	1594.902	1594.9520000000002	256.65546590790495	256.87347030377555	68.3349480266704	68.22388774706161
A	1611.979	1611.999	228.66948941418028	227.94657779121573	56.792997839796165	57.02170129293304
A	1612.9056666666665	1612.9523333333332	223.6481643798262	223.77115868216984	58.373488073303136	58.4407130481067
A	1609.829	1609.8456666666666	273.86660303241916	273.95420437609425	63.982280974024725	63.68980001354079
A	1614.7320000000002	1614.7720000000002	237.78965271716717	239.02838598570276	59.60075845368936	59.18033046846382
A	1614.7720000000002	1614.8120000000001	234.57134600541798	233.53121054623426	62.78069310058402	62.42263443295255
A	1614.8120000000001	1614.852	231.95413441029723	231.49163735973022	61.47669571385402	61.38982474910157
A	1608.1356666666666	1608.169	245.37338463116205	241.7351154344762	64.5923019136687	64.7279121635385
A	1609.862333333333	1609.879	276.72644996294207	276.3920146905141	62.96787483079104	62.853937813294976
A	1612.859	1612.9056666666665	234.48307298503477	234.56131230371287	62.059038527225	60.567083258160295
A	1611.3556666666666	1611.3823333333332	233.06270176764687	232.96886520789363	63.2290050951038	63.758996714636424
A	1611.9589999999998	1611.979	226.38765748882187	226.39606765350715	60.37687120653794	60.03374681581671
A	1612.9523333333332	1612.9989999999998	217.5742455613776	216.8909796595757	58.525953260925796	58.08046961410916
A	1609.8456666666666	1609.862333333333	278.4501350243011	278.28191120093396	64.72821135503402	64.63327899942091
A	1611.329	1611.3556666666666	--undefined--	231.29160904850042	47.69409507788058	52.42555681117
A	1611.3823333333332	1611.409	241.46303203323316	244.59461591806098	67.20930537731121	66.75428036052315
A	1616.142	1616.1553333333334	222.28038571049015	222.26720046608932	57.829353993484325	57.76398693616119
A	1611.9389999999999	1611.9589999999998	222.0668400745795	222.21853106579152	56.566862529817875	56.799517046333094
A	1635.648	1635.668	278.60450248447796	278.7150985689404	66.23008224708033	66.2361922391298
A	1654.0770000000002	1654.0870000000002	185.29490771273225	185.2949077127614	59.713961122468774	59.722744954660236
A	1654.067	1654.0770000000002	188.03126046935193	188.03126046934622	56.47041816374049	56.672045370869085
A	1635.4279999999999	1635.4479999999999	234.63323415846935	235.43645730496047	63.958719673317425	63.860741976780446
A	1646.1353333333332	1646.1719999999998	199.79426485954016	199.18930996946676	53.81190746149573	53.746449937603636
A	1635.4479999999999	1635.4679999999998	245.22301103317147	244.77199902631287	66.20865627676864	66.01906597028783
A	1624.967	1625.003666666667	276.18537481257226	276.37014631282455	65.8449626512219	65.26834711033155
A	1616.1553333333334	1616.168666666667	223.5589266408489	223.53286396480917	57.049025943783946	56.97540368819382
A	1654.057	1654.067	190.34565042067618	190.3456504206405	51.40989947717829	52.01350768108505
A	1625.003666666667	1625.0403333333334	292.50154572092345	292.7576849663809	64.52589322673043	64.39166911328238
A	1635.688	1635.708	295.7733830982448	295.2856750346382	66.12479746261087	65.96168385260849
A	1635.668	1635.688	287.6101602877641	287.616663559435	67.11549085963334	67.02252038786087
A	1635.4679999999998	1635.4879999999998	245.88836857580097	245.43618500838008	64.5069577452581	64.44041583166664
A	1646.0986666666665	1646.1353333333332	200.1875496707689	200.17320297556324	54.558310145654275	54.51923090821528
A	1616.168666666667	1616.182	222.78702355535177	222.80072123949307	54.94330293019098	55.08019646470464
A	1646.0620000000001	1646.0986666666665	198.3519450238088	198.60822284450893	54.65053069201228	54.77176132191267
A	1625.0403333333334	1625.0770000000002	303.52798113113914	304.6692770233165	56.98701212807768	57.87134830612872
A	1656.527	1656.537	--undefined--	--undefined--	20.47644551974498	22.167417941254953
A	1657.2236666666665	1657.2469999999996	189.75777018592046	189.6191252221612	51.78150276658116	51.78285989526536
A	1655.8870000000002	1655.9170000000001	193.56954282209765	193.74554321867973	55.888244216034394	56.02440495401158
A	1657.1770000000001	1657.2003333333332	233.6999918978947	221.25626849280138	52.356926675278416	51.8782293768531
A	1657.2003333333332	1657.2236666666665	191.01326517592406	191.0316511035309	52.791332382421025	52.830526781955676
A	1664.784333333333	1664.8010000000002	218.7090801900021	218.5700358561225	62.5355274139174	62.54766239252204
A	1656.547	1656.557	--undefined--	--undefined--	36.548548448514666	36.53425983377754
A	1656.537	1656.547	--undefined--	--undefined--	30.08909075498543	31.266144088673123
A	1664.751	1664.7676666666666	215.1231549917766	215.58835614805758	64.00082865090694	63.76998780391929
A	1655.9170000000001	1655.9470000000001	192.39001243726503	193.23905711909353	52.65286260028661	52.96965370736693
A	1659.243666666667	1659.2703333333334	208.37385136948734	207.26950737865894	59.50878244121383	59.292745024953604
A	1659.217	1659.243666666667	215.4958428756275	223.24176180857248	57.8162292299074	57.292519693433476
A	1659.2703333333334	1659.297	198.7449134753619	200.48418781322397	56.41063586220107	56.81040687401455
A	1665.421	1665.431	--undefined--	--undefined--	53.14813280108406	53.32403021099439
A	1665.431	1665.441	--undefined--	--undefined--	54.84819039253489	54.7534989088617
A	1664.7676666666666	1664.784333333333	214.0998417302156	214.25056184140655	64.28317729639169	64.17088951262814
A	1655.8570000000002	1655.8870000000002	200.74011973954492	202.50109912870084	57.969128454563084	57.392689345826476
A	1685.7206666666666	1685.754	201.20991083806584	200.22428410642144	47.22500991992975	47.16924778540534
A	1665.8243333333332	1665.8376666666666	229.3025599317436	229.30539257120392	67.00330186650382	66.78826955048456
A	1665.8376666666666	1665.851	227.1553169314063	227.1760860225056	65.89515751637195	65.87146802824333
